time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
26.994	1.55455	-0.581506	0.882242	1.48861	-0.967852	0.960161	-1.49087	-0.964368	0.886954	0.323045	1.11772	1.08091	0.6	1.59632	2.4059	2.00401	3.19904	0.550094	1.46688	0.963637	0.808868	0.321293	2.24898	1.41611	0.832865	stair	0	ground	0	-1	46
27.014	2.14698	0.511335	2.3688	2.07064	0.124364	2.43448	-2.06943	0.143079	0.886954	0.323045	1.11772	1.08091	0.6	1.59632	2.4059	2.00401	3.19904	0.550094	1.46688	0.963637	0.808868	0.321293	2.25825	1.44903	0.809227	stair	0	ground	0	-1	46
27.05	1.38672	0.18256	3.96717	1.30383	-0.203389	4.01269	-1.30578	-0.190477	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.34597	1.44255	0.903421	stair	0	ground	1	47	47
27.054	1.07396	0.072893	5.66056	0.986109	-0.311491	5.67755	-0.987013	-0.308615	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.51255	1.42213	1.09042	stair	0	ground	0	-1	47
27.074	0.970153	0.813885	5.29573	0.877894	0.427354	5.28615	-0.879106	0.424854	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.65123	1.39985	1.25139	stair	0	ground	0	-1	47
27.095	0.746079	0.932679	3.62464	0.650551	0.543417	3.59699	-0.656468	0.536254	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.69852	1.37224	1.32629	stair	0	ground	0	-1	47
27.114	0.597569	0.337243	2.91779	0.49953	-0.0517591	2.87569	-0.498519	-0.0607303	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.70738	1.32873	1.37865	stair	0	ground	0	-1	47
27.134	0.042278	0.595121	1.69692	-0.0554819	0.205088	1.64654	0.0489439	0.206746	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.65434	1.27292	1.38142	stair	0	ground	0	-1	47
27.153	-0.399802	0.586133	0.976125	-0.495074	0.19512	0.921123	0.486201	0.216283	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.56768	1.23588	1.3318	stair	0	ground	0	-1	47
27.174	-0.200172	0.492346	1.23523	-0.293967	0.100826	1.17433	0.28735	0.118374	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.49801	1.18963	1.30838	stair	0	ground	0	-1	47
27.193	0.098197	0.514453	0.343923	0.00438017	0.122318	0.281605	-0.0130379	0.1217	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.38719	1.13627	1.25092	stair	0	ground	0	-1	47
27.213	0.608936	0.238023	-1.28974	0.512544	-0.153341	-1.3453	-0.497655	-0.196352	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.33509	1.1062	1.22889	stair	0	ground	0	-1	47
27.234	0.950131	-0.028962	-2.73748	0.84947	-0.418224	-2.77907	-0.806653	-0.495804	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.35729	1.09823	1.25906	stair	0	ground	0	-1	47
27.253	1.0836	-0.330021	-3.46022	0.978024	-0.715687	-3.4843	-0.89699	-0.814953	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.41364	1.10392	1.30973	stair	0	ground	0	-1	47
27.274	0.909245	-0.503832	-3.95598	0.799651	-0.88505	-3.96016	-0.694032	-0.97009	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.49097	1.10836	1.38261	stair	0	ground	0	-1	47
27.293	0.53608	-0.140442	-3.8531	0.424353	-0.519052	-3.838	-0.356805	-0.56761	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.55832	1.08647	1.47186	stair	0	ground	0	-1	47
27.314	0.360519	0.472383	-2.99963	0.247548	0.093304	-2.9696	-0.257505	0.0606392	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.57889	1.04537	1.53352	stair	0	ground	0	-1	47
27.334	0.382632	1.2148	-2.25038	0.268313	0.831538	-2.20925	-0.377185	0.78815	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.5604	1.03679	1.52362	stair	0	ground	0	-1	47
27.353	0.407697	1.56001	-1.79214	0.291911	1.17087	-1.74226	-0.449289	1.11995	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.5195	1.04528	1.47421	stair	0	ground	0	-1	47
27.374	0.111058	1.55866	-1.10079	-0.00470411	1.16367	-1.04565	-0.161799	1.15237	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.4458	1.0512	1.3946	stair	0	ground	0	-1	47
27.393	-0.071816	1.51918	0.015154	-0.18664	1.11857	0.0699393	0.01781	1.1339	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.32701	1.05535	1.27166	stair	0	ground	0	-1	47
27.413	0.024269	1.34747	-0.018597	-0.0901024	0.942129	0.0360073	-0.0613721	0.944436	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.21246	1.0499	1.16256	stair	0	ground	0	-1	47
27.433	-0.157274	0.923202	-0.535173	-0.270287	0.515268	-0.478166	0.180166	0.55326	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.12575	1.0265	1.09925	stair	0	ground	0	-1	47
27.453	-0.655709	0.368214	-0.438965	-0.764879	-0.0395209	-0.380048	0.759392	0.0996277	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	2.03846	1.01347	1.02499	stair	0	ground	0	-1	47
27.473	-1.03768	-0.292511	0.258684	-1.14112	-0.696745	0.316013	1.25296	-0.46658	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.95234	1.02965	0.922693	stair	0	ground	0	-1	47
27.493	-1.1762	-0.572947	0.513513	-1.27324	-0.972295	0.567988	1.44359	-0.694653	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.88312	1.05826	0.824857	stair	0	ground	0	-1	47
27.515	-0.824739	-0.670502	-0.456832	-0.917167	-1.0645	-0.400345	1.11762	-0.851642	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.80898	1.07561	0.733375	stair	0	ground	0	-1	47
27.533	-0.256446	-0.720111	-1.28106	-0.34713	-1.10854	-1.21845	0.570994	-1.01159	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.77946	1.07991	0.699548	stair	0	ground	0	-1	47
27.553	-0.229761	-0.909573	-1.65087	-0.318843	-1.29151	-1.58032	0.58004	-1.19717	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.7695	1.09243	0.677072	stair	0	ground	0	-1	47
27.573	-0.713455	-0.336871	-0.811566	-0.798524	-0.715215	-0.73731	0.927045	-0.538295	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.71789	1.0914	0.626484	stair	0	ground	0	-1	47
27.593	-0.813678	0.925503	1.49684	-0.894253	0.544423	1.56324	0.76951	0.709888	1.06704	1.13775	1.20161	0.964895	0.6	1.71613	2.45159	1.78891	3.07001	1.93741	1.7647	0.973552	0.791987	0.368421	1.71016	1.08918	0.620975	stair	0	ground	0	-1	47
27.629	0.321898	2.0926	4.70459	0.240116	1.70296	4.74714	-0.546008	1.63083	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	1.86201	1.12071	0.741293	stair	0	ground	1	48	48
27.639	1.37112	2.61008	5.45855	1.28289	2.20934	5.47359	-1.63889	1.95986	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.04259	1.19242	0.850168	stair	0	ground	0	-1	48
27.653	1.49347	1.89492	3.53562	1.39822	1.48671	3.53291	-1.6085	1.2562	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.1171	1.23484	0.882259	stair	0	ground	0	-1	48
27.672	0.071218	1.63837	1.23937	-0.0239166	1.22401	1.23047	-0.152646	1.21469	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.07277	1.23431	0.838458	stair	0	ground	0	-1	48
27.693	-0.871853	2.64074	3.00493	-0.962153	2.21524	2.98105	0.657071	2.32407	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.11818	1.29335	0.824829	stair	0	ground	0	-1	48
27.713	-0.18531	4.60527	6.29008	-0.274232	4.15888	6.23487	-0.254114	4.16016	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.32402	1.43708	0.886935	stair	0	ground	0	-1	48
27.733	0.072773	4.77632	5.92084	-0.0160679	4.30828	5.83631	-0.495357	4.27973	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.49963	1.58064	0.918989	stair	0	ground	0	-1	48
27.752	-0.480428	2.46444	1.59081	-0.566423	1.98642	1.49874	0.321079	2.04049	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.44959	1.60489	0.844696	stair	0	ground	0	-1	48
27.773	-1.07543	0.861633	-1.43445	-1.15562	0.381691	-1.51888	1.09287	0.53551	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.40305	1.5855	0.817555	stair	0	ground	0	-1	48
27.792	-1.29754	-0.483273	-2.90221	-1.37083	-0.958399	-2.97171	1.49759	-0.744935	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.43149	1.58985	0.841631	stair	0	ground	0	-1	48
27.812	-1.24728	-1.48845	-3.6546	-1.31398	-1.95376	-3.70548	1.61615	-1.71224	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.49519	1.62809	0.867098	stair	0	ground	0	-1	48
27.832	-1.26341	-1.79732	-4.05005	-1.32345	-2.25132	-4.08043	1.68939	-1.99146	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.57445	1.67726	0.897189	stair	0	ground	0	-1	48
27.852	-1.54871	-2.18502	-4.11127	-1.60071	-2.62582	-4.12094	2.03832	-2.30271	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.65177	1.74716	0.904614	stair	0	ground	0	-1	48
27.872	-1.40326	-2.09889	-3.85245	-1.44799	-2.52699	-3.8428	1.86636	-2.23585	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.71132	1.80542	0.905901	stair	0	ground	0	-1	48
27.891	-0.578355	-1.43581	-3.56155	-0.619965	-1.85459	-3.53415	0.911675	-1.72994	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.75246	1.81292	0.93954	stair	0	ground	0	-1	48
27.912	0.187618	-0.498661	-3.41263	0.145278	-0.912855	-3.3683	-0.00922155	-0.924297	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.78326	1.7685	1.01476	stair	0	ground	0	-1	48
27.932	0.618179	-0.163007	-3.23492	0.57296	-0.574315	-3.17464	-0.498608	-0.63993	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.80283	1.72063	1.08219	stair	0	ground	0	-1	48
27.952	0.75048	-0.035378	-2.82521	0.701735	-0.444453	-2.7511	-0.650982	-0.515938	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.80024	1.67613	1.12411	stair	0	ground	0	-1	48
27.971	0.82451	0.005685	-2.09973	0.771886	-0.401373	-2.0155	-0.735755	-0.464298	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.761	1.63583	1.12518	stair	0	ground	0	-1	48
27.991	0.836785	0.131969	-1.13522	0.78024	-0.273713	-1.04573	-0.758725	-0.328679	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.67524	1.59538	1.07986	stair	0	ground	0	-1	48
28.012	0.644491	0.274359	-0.030369	0.585006	-0.130667	0.0588241	-0.576526	-0.164085	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.54442	1.54558	0.998837	stair	0	ground	0	-1	48
28.032	0.472949	0.006489	0.700445	0.411397	-0.396544	0.78569	-0.390487	-0.41715	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.45648	1.49687	0.95961	stair	0	ground	0	-1	48
28.052	0.417405	-0.219525	1.13318	0.354074	-0.619445	1.21233	-0.325354	-0.635	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.39427	1.4577	0.936571	stair	0	ground	0	-1	48
28.071	0.415449	-0.451926	1.78606	0.350357	-0.847587	1.85589	-0.312676	-0.862199	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.36735	1.43068	0.93668	stair	0	ground	0	-1	48
28.092	0.45587	-1.1397	2.0109	0.388824	-1.52769	2.07032	-0.320794	-1.54341	1.15886	0.620564	0.835781	1.17511	0.7	1.19366	1.03319	2.17865	2.60056	1.05672	1.91656	0.975437	0.867072	0.111226	2.3525	1.43796	0.914542	stair	0	ground	0	-1	48
28.132	0.320959	-1.5684	1.98532	0.252644	-1.9466	2.03452	-0.161929	-1.95624	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.3366	1.46421	0.872395	stair	0	ground	1	49	49
28.135	0.511095	-1.60493	2.81604	0.440566	-1.97322	2.85091	-0.339684	-1.99306	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.36232	1.49209	0.87023	stair	0	ground	0	-1	49
28.153	0.329787	-1.16193	2.83298	0.257961	-1.52257	2.85352	-0.176343	-1.53416	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.38688	1.4947	0.892181	stair	0	ground	0	-1	49
28.172	-0.369946	-0.131496	2.11334	-0.439563	-0.489671	2.1232	0.466122	-0.46446	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.3737	1.45286	0.920831	stair	0	ground	0	-1	49
28.192	-0.384528	1.04683	2.1143	-0.451874	0.685209	2.11355	0.413168	0.70922	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.36069	1.42126	0.939427	stair	0	ground	0	-1	49
28.211	-0.209122	2.56468	2.12281	-0.275086	2.19205	2.11145	0.160562	2.2034	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.34823	1.46066	0.887566	stair	0	ground	0	-1	49
28.232	0.398914	3.47653	2.77365	0.331286	3.08837	2.74848	-0.482292	3.06842	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.36824	1.54293	0.825307	stair	0	ground	0	-1	49
28.252	1.22575	3.36847	3.44253	1.15233	2.96541	3.40026	-1.28749	2.90928	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.41984	1.62486	0.794983	stair	0	ground	0	-1	49
28.271	1.46139	1.90707	1.80144	1.38103	1.49649	1.75038	-1.45156	1.42818	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.38637	1.64543	0.740935	stair	0	ground	0	-1	49
28.292	0.996276	0.536259	-0.191922	0.911338	0.125056	-0.241768	-0.917166	0.0705796	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.27914	1.60915	0.669983	stair	0	ground	0	-1	49
28.311	0.807169	-0.548161	-1.6375	0.718619	-0.954567	-1.67891	-0.649827	-1.00267	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.24913	1.58844	0.660688	stair	0	ground	0	-1	49
28.331	1.08279	-0.676961	-2.39529	0.989274	-1.07795	-2.42452	-0.893745	-1.15839	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.2579	1.58217	0.675725	stair	0	ground	0	-1	49
28.352	1.37854	-0.290403	-2.57953	1.27859	-0.687935	-2.59571	-1.20936	-0.803436	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.27479	1.57566	0.699129	stair	0	ground	0	-1	49
28.371	1.30257	0.44388	-2.73545	1.19661	0.0461158	-2.73788	-1.19508	-0.07613	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.29794	1.55675	0.741191	stair	0	ground	0	-1	49
28.392	0.532524	0.605683	-2.08803	0.424432	0.206879	-2.08	-0.444376	0.159598	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.28704	1.50252	0.784523	stair	0	ground	0	-1	49
28.411	0.299852	0.85565	-1.35665	0.190801	0.454562	-1.34188	-0.2437	0.428535	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.23979	1.45204	0.787742	stair	0	ground	0	-1	49
28.431	0.510033	1.58326	-0.92595	0.398977	1.17627	-0.906622	-0.543432	1.1169	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.17313	1.44155	0.731582	stair	0	ground	0	-1	49
28.451	0.690273	1.33632	-1.21994	0.576321	0.924676	-1.19461	-0.695516	0.838707	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.1242	1.42395	0.700254	stair	0	ground	0	-1	49
28.472	0.118187	0.634406	-1.64307	0.00421416	0.221647	-1.60965	-0.0360554	0.218735	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.09847	1.36383	0.73464	stair	0	ground	0	-1	49
28.49	-0.640901	-0.105321	-1.28067	-0.751099	-0.51549	-1.24102	0.824491	-0.38742	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.0556	1.34119	0.71441	stair	0	ground	0	-1	49
28.511	-0.410696	-0.392989	-1.35373	-0.51829	-0.799142	-1.3075	0.648614	-0.697534	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	2.0182	1.32176	0.69644	stair	0	ground	0	-1	49
28.531	0.036694	0.035652	-1.26514	-0.0705455	-0.368649	-1.21282	0.13724	-0.349347	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.97793	1.27444	0.703492	stair	0	ground	0	-1	49
28.551	0.091448	1.33933	-0.449844	-0.0157125	0.930353	-0.395536	-0.160401	0.916556	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.89881	1.25724	0.64157	stair	0	ground	0	-1	49
28.57	-0.575079	0.088955	-0.363153	-0.678828	-0.318421	-0.3073	0.728452	-0.177645	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.81923	1.23187	0.587366	stair	0	ground	0	-1	49
28.59	-0.552402	-0.633413	-0.306721	-0.652871	-1.03558	-0.249614	0.854664	-0.876485	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.74075	1.23148	0.509269	stair	0	ground	0	-1	49
28.611	-0.583068	-1.02425	-1.36609	-0.680119	-1.41929	-1.30244	0.977897	-1.23316	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.71884	1.2486	0.470235	stair	0	ground	0	-1	49
28.63	-0.215664	-1.73659	-2.87576	-0.311151	-2.12097	-2.79804	0.77956	-1.99691	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.7728	1.29335	0.479442	stair	0	ground	0	-1	49
28.65	0.784727	0.490119	-1.26253	0.685793	0.105209	-1.1789	-0.692484	-0.0429868	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.7431	1.26338	0.479724	stair	0	ground	0	-1	49
28.671	0.878083	0.905084	1.43993	0.775254	0.517573	1.51595	-0.862144	0.354413	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.73174	1.24682	0.484928	stair	0	ground	0	-1	49
28.69	0.419138	0.920805	1.72411	0.314727	0.530628	1.79113	-0.403874	0.466374	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.73471	1.21532	0.51939	stair	0	ground	0	-1	49
28.711	-0.07833	0.573515	0.280023	-0.181827	0.182421	0.345306	0.149236	0.209921	0.695182	1.60888	1.4312	0.872777	0.45	2.04403	4.28489	1.61812	3.30749	2.73967	1.14972	0.989277	0.71823	0.138911	1.66524	1.16743	0.497808	stair	0	ground	0	-1	49
28.744	-0.553208	-1.11786	-1.1063	-0.653422	-1.50141	-1.03581	0.875473	-1.38374	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	1.63377	1.19093	0.442837	stair	0	ground	1	50	50
28.755	-1.14886	-1.3175	1.46536	-1.24283	-1.69255	1.52817	1.48703	-1.48259	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	1.62849	1.23638	0.392111	stair	0	ground	0	-1	50
28.77	-1.35552	1.57588	4.27891	-1.44224	1.19483	4.32001	1.24926	1.39536	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	1.76307	1.26821	0.494862	stair	0	ground	0	-1	50
28.79	-1.131	3.91499	4.77949	-1.21163	3.51627	4.79649	0.711551	3.65047	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	1.91474	1.39075	0.523985	stair	0	ground	0	-1	50
28.81	-0.623628	5.03822	4.38257	-0.700739	4.6163	4.37757	0.128286	4.66742	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	2.03788	1.55468	0.483205	stair	0	ground	0	-1	50
28.831	-0.746692	4.34413	3.30344	-0.819684	3.9026	3.28195	0.361678	3.97132	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	2.10008	1.67633	0.423754	stair	0	ground	0	-1	50
28.85	-1.29286	2.07987	1.74227	-1.35902	1.63015	1.71218	1.16107	1.77659	2.77655	1.90321	0.656792	1.07875	0.6	0.938026	2.08406	2	1.87605	3.24086	4.59195	0.986218	0.627772	0.185591	2.08069	1.69863	0.382058	stair	0	ground	0	-1	50
