time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
30.725	-0.034717	0.484057	0.336009	-18.060	-0.780	-40.080	260.232	-23.041	ground
30.761	0.675710	0.721719	1.396850	-18.120	-0.660	-39.780	260.408	-22.798	ground
30.773	1.091835	0.450022	1.600238	-18.480	-1.320	-39.900	260.408	-22.798	ground
30.785	0.267810	-0.219246	0.942125	-17.700	0.540	-41.160	260.629	-22.100	ground
30.806	-0.440351	-0.385772	0.764064	-17.340	1.080	-41.220	260.629	-22.100	ground
30.827	-0.860271	-0.205958	1.169084	-17.580	0.900	-39.900	260.712	-21.955	ground
30.845	0.194362	0.935892	1.769372	-18.420	-0.120	-40.260	260.886	-21.426	ground
30.866	1.719467	1.921315	3.300958	-18.660	-0.180	-40.140	260.886	-21.426	ground
30.886	2.133302	1.896813	3.532449	-18.900	0.300	-40.500	261.061	-20.380	ground
30.906	0.645214	1.258847	1.338213	-18.600	1.800	-40.740	260.991	-20.461	ground
30.925	-0.277705	1.216589	0.155951	-18.420	1.920	-40.980	261.010	-20.821	ground
30.946	0.216367	1.570155	0.754033	-18.780	1.080	-40.740	261.196	-20.948	ground
30.965	0.796768	1.326545	0.530093	-19.200	0.960	-40.320	261.614	-20.831	ground
30.985	0.246435	0.917966	-0.063754	-18.420	1.800	-41.160	261.885	-20.630	ground
31.005	-0.429234	0.718214	-0.370139	-19.140	1.320	-41.040	262.353	-20.415	ground
31.026	-0.614347	0.405643	-0.957452	-19.200	1.440	-40.800	262.353	-20.415	ground
31.045	-0.612436	0.007439	-1.331271	-18.060	1.620	-40.620	263.427	-20.534	ground
31.065	-0.678105	-0.375914	-1.794662	-19.140	0.600	-40.260	263.907	-20.620	ground
31.085	-0.634068	-0.662380	-2.002172	-19.020	0.780	-40.800	264.630	-20.701	ground
31.106	-0.613643	-0.824924	-2.033148	-18.120	1.020	-40.680	265.086	-20.768	ground
31.125	-0.704460	-0.697799	-1.566088	-19.020	0.480	-39.900	265.707	-20.919	ground
31.146	-0.766025	-0.614891	-1.165191	-19.620	-0.360	-39.960	266.097	-21.033	ground
31.165	-0.584079	-0.558875	-0.897439	-19.140	0.540	-40.740	266.097	-21.033	ground
31.186	-0.253565	-0.443412	-0.527811	-19.560	0.000	-40.380	266.971	-21.111	ground
31.206	0.008598	-0.263288	-0.049560	-19.320	-0.180	-39.840	267.316	-21.061	ground
31.226	0.374142	-0.307500	0.328463	-18.780	0.780	-40.320	267.316	-21.061	ground
31.245	0.276076	-0.546172	0.437572	-18.900	0.060	-41.280	267.313	-21.373	ground
31.266	-0.626249	-0.853848	-0.211319	-18.900	0.300	-40.380	267.069	-21.708	ground
31.301	-1.049350	-0.630739	0.204135	-18.960	0.060	-40.800	266.606	-22.242	ground
31.305	-0.778954	-0.397111	0.563591	-18.840	0.480	-40.500	266.310	-22.546	ground
31.324	-0.049426	0.163870	1.025549	-19.320	-0.660	-39.900	266.310	-22.546	ground
31.345	0.712262	0.645171	1.403044	-19.200	-0.360	-39.780	265.592	-22.951	ground
31.365	0.148892	0.510125	1.274675	-19.500	-0.180	-39.360	265.073	-23.053	ground
31.386	-0.598384	0.541548	1.684053	-19.440	-0.900	-39.900	264.733	-23.013	ground
31.404	0.275734	1.015157	2.696040	-18.480	0.540	-40.800	264.733	-23.013	ground
31.425	1.730215	0.751580	3.300044	-18.180	1.380	-40.740	264.177	-22.553	ground
31.446	1.329064	0.107865	1.907972	-18.060	0.840	-40.260	264.177	-22.553	ground
31.466	-0.259502	-0.509088	0.045061	-17.760	1.620	-41.100	263.682	-22.794	ground
31.485	-0.731399	-0.817961	-0.786832	-18.360	1.560	-40.740	262.821	-23.810	ground
31.505	-0.101270	-0.746179	-0.652764	-18.420	0.360	-41.280	262.644	-23.934	ground
31.525	0.940508	-0.466856	-0.357329	-18.420	0.000	-41.400	262.644	-23.934	ground
31.545	1.622367	-0.200141	-0.196184	-18.060	1.320	-41.700	262.403	-23.270	ground
31.566	1.784255	-0.015122	-0.305000	-18.180	1.440	-41.520	262.238	-22.819	ground
31.586	1.897075	0.159798	-0.454931	-18.600	0.960	-41.400	262.238	-22.819	ground
31.605	1.978768	0.212359	-0.576625	-18.060	1.500	-42.240	261.767	-22.324	ground
31.626	1.653299	-0.032825	-1.149840	-17.520	1.500	-41.880	261.420	-22.245	ground
31.646	0.653226	-0.358889	-1.945038	-17.400	1.740	-41.700	260.705	-22.387	ground
31.665	-0.345521	-0.488046	-2.270853	-18.060	2.040	-41.640	260.158	-22.610	ground
31.686	-1.024081	-0.515252	-2.215337	-17.760	2.100	-41.400	259.382	-22.967	ground
31.706	-1.190436	-0.580621	-1.947566	-16.920	1.980	-41.580	258.946	-23.174	ground
31.725	-1.250203	-0.721887	-1.798634	-17.580	1.680	-41.700	258.413	-23.327	ground
31.746	-1.430172	-0.711417	-1.562017	-17.400	2.400	-41.820	258.156	-23.334	ground
31.765	-1.081467	-0.553960	-1.055584	-17.340	2.340	-41.640	257.998	-23.307	ground
31.785	-0.255048	-0.389852	-0.349398	-17.580	1.680	-42.480	258.011	-23.291	ground
31.804	0.131586	-0.599933	-0.064172	-16.860	2.400	-42.120	258.057	-23.316	ground
31.825	-0.352689	-0.600969	-0.408871	-17.040	2.280	-41.640	258.075	-23.420	ground
31.846	-0.460818	-0.307146	0.007961	-17.340	2.340	-42.120	258.236	-23.626	ground
31.866	0.273265	-0.059748	0.803422	-17.580	2.520	-41.880	258.451	-23.722	ground
31.902	0.854231	-0.118661	0.982889	-18.000	1.980	-41.820	258.451	-23.722	ground
31.905	0.470580	-0.285926	0.628316	-17.760	1.860	-41.340	258.891	-23.519	ground
31.926	0.161127	-0.293693	0.756862	-18.300	1.620	-41.700	259.013	-23.277	ground
31.946	0.270657	-0.283557	0.765476	-17.820	2.280	-42.480	259.083	-23.076	ground
31.965	0.176488	-0.269907	1.437608	-17.580	2.760	-42.540	259.083	-23.076	ground
31.986	1.023385	0.884413	2.492939	-19.020	1.920	-41.940	259.060	-22.118	ground
32.005	1.658674	1.576383	3.744225	-19.140	1.800	-41.580	258.928	-21.427	ground
32.025	1.895901	1.504849	3.467090	-17.400	3.960	-41.880	258.795	-21.229	ground
32.045	0.784517	1.316760	1.748978	-17.820	3.780	-42.480	258.795	-21.229	ground
32.065	0.128965	1.549916	0.855352	-18.540	2.940	-42.960	258.452	-21.770	ground
32.085	-0.078818	1.407690	0.086631	-18.120	3.420	-42.720	258.561	-22.164	ground
32.105	0.254814	1.209181	-0.244003	-19.440	2.460	-42.540	258.750	-22.190	ground
32.125	0.603270	1.141777	-0.252736	-18.960	2.640	-42.120	258.750	-22.190	ground
32.146	0.507397	0.778899	-0.942415	-17.700	3.300	-42.600	259.242	-21.993	ground
32.165	0.114389	0.425202	-1.749244	-17.700	2.520	-42.780	259.455	-22.088	ground
32.186	-0.219943	0.068576	-2.198620	-18.000	2.280	-42.840	259.606	-22.241	ground
32.205	-0.210833	-0.217030	-2.328692	-18.180	2.040	-42.660	259.825	-22.421	ground
32.225	-0.187026	-0.412766	-2.319837	-18.660	1.140	-42.360	259.923	-22.469	ground
32.245	-0.417699	-0.468541	-2.380392	-18.180	1.740	-42.480	259.987	-22.566	ground
32.265	-0.841042	-0.350833	-2.128157	-18.900	1.140	-43.380	260.004	-22.665	ground
32.284	-1.322535	-0.362140	-1.922525	-18.540	1.320	-43.620	260.063	-22.695	ground
32.306	-1.194471	-0.209047	-1.248932	-18.360	0.720	-42.840	260.165	-22.510	ground
32.326	-0.414261	-0.051272	-0.411703	-18.420	0.960	-43.440	260.165	-22.510	ground
32.346	0.125275	0.069484	0.286236	-18.060	2.460	-44.280	260.464	-21.713	ground
32.364	0.240698	-0.011023	0.603664	-17.760	2.820	-44.280	260.464	-21.713	ground
32.386	-0.269383	-0.476666	0.204444	-18.240	2.340	-44.160	260.261	-21.569	ground
32.405	-1.295298	-0.750023	-0.073495	-18.660	1.320	-44.040	259.851	-21.906	ground
32.441	-1.582468	-0.529379	0.505254	-18.780	1.500	-44.220	259.578	-22.157	ground
32.444	-1.135534	-0.007650	0.909973	-18.720	1.920	-44.460	259.578	-22.157	ground
32.466	-0.261971	0.622560	1.499656	-17.520	3.540	-44.460	259.100	-22.397	ground
32.486	0.194886	0.945780	2.182112	-18.180	2.940	-44.700	258.855	-22.166	ground
32.505	-0.036107	0.523472	2.786217	-18.180	2.100	-43.560	258.663	-22.020	ground
32.525	-0.620559	0.351030	2.157630	-18.480	2.460	-43.740	258.266	-21.985	ground
32.545	-0.262774	0.668561	2.588008	-18.240	3.600	-44.520	258.266	-21.985	ground
32.565	0.812366	0.846802	3.032251	-18.480	2.940	-44.280	257.743	-21.889	ground
32.586	1.191157	0.711209	2.490493	-18.540	2.820	-44.700	257.451	-22.012	ground
32.605	0.056702	-0.495985	-0.162375	-18.300	3.300	-44.700	257.451	-22.012	ground
32.625	-1.018934	-1.159279	-1.614775	-17.760	3.180	-44.520	256.629	-23.308	ground
32.645	-0.811430	-1.172534	-1.744450	-17.340	3.240	-44.580	256.443	-23.722	ground
32.665	0.664516	-0.552696	-0.965315	-17.580	2.940	-45.360	256.453	-23.614	ground
32.685	1.482614	-0.030689	-0.438616	-17.940	2.460	-45.360	256.451	-23.087	ground
32.706	1.681218	0.428702	-0.237938	-17.820	2.760	-45.060	256.402	-22.747	ground
32.725	1.669978	0.636772	-0.217558	-17.220	4.080	-44.820	256.279	-22.424	ground
32.745	1.664753	0.653964	-0.504390	-17.160	3.480	-45.060	256.122	-22.292	ground
32.764	1.056383	0.279259	-1.160831	-18.060	2.940	-45.840	255.704	-22.178	ground
32.784	-0.061319	-0.215641	-2.075624	-17.820	4.140	-45.780	255.333	-22.237	ground
32.805	-0.728745	-0.485232	-2.395498	-17.160	3.840	-45.540	255.333	-22.237	ground
32.826	-1.056870	-0.551641	-2.415522	-17.580	3.120	-45.780	254.487	-22.593	ground
32.844	-1.029002	-0.502228	-1.964669	-17.640	3.660	-45.360	254.487	-22.593	ground
32.865	-1.124487	-0.469320	-1.634578	-16.920	4.800	-45.240	253.953	-22.720	ground
32.884	-1.039958	-0.487507	-1.266915	-17.460	4.260	-45.780	253.830	-22.725	ground
32.905	-0.898960	-0.512255	-0.952623	-16.920	4.020	-46.200	253.837	-22.717	ground
32.924	-0.568963	-0.411914	-0.647543	-16.800	3.960	-47.040	253.837	-22.717	ground
32.945	-0.187396	-0.378558	-0.241627	-17.160	3.900	-46.740	254.109	-22.611	ground
32.965	-0.081809	-0.345960	-0.048984	-16.620	4.320	-45.900	254.337	-22.618	ground
32.985	-0.157901	-0.094358	0.252638	-16.200	4.920	-45.540	254.517	-22.667	ground
33.020	0.184425	0.238663	0.712855	-16.680	5.100	-45.600	254.874	-22.694	ground
33.024	0.595495	0.320864	1.140889	-17.460	4.200	-45.960	254.874	-22.694	ground
33.045	0.757309	0.088776	1.369241	-17.820	3.600	-45.720	255.397	-22.195	ground
33.066	0.568795	-0.071423	1.323059	-17.640	4.500	-46.200	255.512	-21.946	ground
33.084	0.634539	0.281739	1.221594	-17.280	5.220	-46.260	255.512	-21.946	ground
33.105	0.428104	0.244237	1.867380	-18.360	4.560	-45.300	255.660	-21.692	ground
33.125	0.921536	0.865271	2.589125	-18.420	4.560	-45.300	255.829	-20.986	ground
33.145	2.058883	1.531860	3.710961	-18.900	4.500	-46.020	255.853	-20.664	ground
33.164	1.792985	1.223638	2.382575	-18.660	5.040	-45.480	255.732	-20.828	ground
33.186	0.068656	0.695660	0.190440	-18.120	5.340	-45.060	255.588	-21.319	ground
33.205	-0.801995	0.957137	-0.234942	-18.660	4.860	-44.640	255.558	-21.987	ground
33.225	-0.255949	1.312810	-0.003240	-19.440	3.960	-44.880	255.740	-22.113	ground
33.244	0.259048	1.236349	-0.395954	-19.200	4.500	-45.240	255.740	-22.113	ground
33.265	0.216118	1.010874	-0.947690	-18.060	5.640	-45.600	256.406	-21.506	ground
33.284	0.185203	0.823962	-1.257840	-18.540	4.980	-45.240	256.837	-21.142	ground
33.306	0.315265	0.575069	-1.273039	-18.720	4.560	-45.480	257.143	-21.017	ground
33.324	0.571988	0.233720	-1.386780	-18.600	4.200	-46.140	257.143	-21.017	ground
33.345	0.338142	-0.180434	-1.765091	-18.660	4.080	-45.060	257.715	-20.978	ground
33.364	-0.346581	-0.334634	-1.942796	-18.240	4.740	-45.060	257.834	-21.140	ground
33.385	-0.921722	-0.461668	-1.789809	-19.920	3.660	-45.720	257.905	-21.279	ground
33.404	-0.989744	-0.429059	-1.454394	-19.260	3.780	-45.900	257.905	-21.279	ground
33.424	-0.908113	-0.343444	-1.029511	-18.480	4.740	-46.080	258.055	-21.402	ground
33.444	-0.929853	-0.436580	-0.930891	-18.780	4.620	-45.540	258.325	-21.376	ground
33.465	-0.939779	-0.418447	-0.587273	-18.960	4.320	-45.420	258.418	-21.303	ground
33.484	-0.546532	-0.401796	0.004735	-18.840	4.320	-45.720	258.418	-21.303	ground
33.505	-0.196617	-0.600141	0.436131	-19.140	3.840	-45.480	258.505	-21.112	ground
33.524	-0.509663	-0.939839	0.314295	-19.260	3.780	-45.180	258.331	-21.312	ground
33.561	-0.934970	-1.062387	0.639115	-18.480	4.560	-45.420	258.161	-21.610	ground
33.564	-0.827045	-0.863185	1.326642	-18.840	4.560	-45.660	258.161	-21.610	ground
33.585	-0.785227	-0.611818	1.377299	-19.440	3.300	-45.840	257.720	-22.343	ground
33.604	-0.420530	-0.236015	1.352176	-19.860	2.820	-45.540	257.518	-22.531	ground
33.625	-0.305906	0.145674	1.960007	-18.960	4.560	-44.820	257.413	-22.531	ground
33.644	0.167417	0.420754	2.135939	-19.080	5.040	-45.720	257.214	-22.426	ground
33.664	0.541763	0.536449	1.910421	-19.080	4.140	-45.720	257.053	-22.324	ground
33.685	1.118863	1.031321	2.387797	-18.480	4.740	-45.300	256.702	-22.159	ground
33.704	1.814210	1.445596	2.936551	-18.000	4.500	-46.380	256.702	-22.159	ground
33.724	1.193400	0.859713	1.736397	-18.960	3.840	-46.560	255.527	-22.610	ground
33.744	-0.043194	-0.125252	-0.282349	-18.300	4.680	-46.380	254.874	-23.219	ground
33.764	-0.937469	-0.854889	-1.344177	-17.940	4.620	-46.680	253.945	-24.201	ground
33.784	-0.888796	-1.313554	-1.996264	-17.340	4.080	-46.560	253.443	-24.659	ground
33.804	-0.256878	-1.254620	-1.896624	-16.980	5.220	-46.080	252.847	-24.886	ground
33.826	0.645782	-0.814231	-1.274194	-16.980	5.160	-45.900	252.511	-24.762	ground
33.845	1.091051	-0.500364	-0.909749	-17.280	4.860	-46.200	252.038	-24.427	ground
33.865	1.288119	-0.163876	-0.717516	-16.800	5.460	-46.020	252.038	-24.427	ground
33.885	1.633365	0.140416	-0.474512	-17.340	5.220	-46.020	251.303	-23.906	ground
33.905	1.885552	0.395281	-0.334753	-17.160	5.100	-46.440	250.959	-23.724	ground
33.924	1.519096	0.346634	-0.579138	-16.800	6.000	-46.440	250.296	-23.543	ground
33.944	0.679739	-0.051530	-1.280760	-16.620	6.120	-46.440	249.782	-23.556	ground
33.965	0.083681	-0.352788	-1.823230	-16.020	6.540	-47.100	249.782	-23.556	ground
33.984	-0.242670	-0.425648	-1.851400	-15.480	7.680	-46.260	248.510	-23.902	ground
34.005	-0.393337	-0.498310	-1.785931	-15.360	7.080	-45.840	247.814	-24.056	ground
34.024	-0.587201	-0.572950	-1.702804	-15.900	6.900	-46.260	247.388	-24.102	ground
34.044	-0.690592	-0.583291	-1.505428	-15.660	7.260	-46.440	246.848	-24.092	ground
34.065	-0.512721	-0.377139	-1.006589	-15.300	7.560	-46.800	246.570	-24.049	ground
34.085	-0.207688	-0.255306	-0.634341	-15.600	7.440	-46.800	246.244	-24.002	ground
34.105	-0.354715	-0.392146	-0.803991	-16.140	7.560	-46.140	246.046	-24.039	ground
34.124	-0.781615	-0.336411	-0.647932	-15.420	8.040	-46.020	246.046	-24.039	ground
34.144	-0.317182	0.131870	0.373659	-15.600	7.740	-46.080	245.879	-24.216	ground
34.164	0.103885	0.566941	1.105474	-15.720	7.260	-45.660	245.969	-24.165	ground
34.202	-0.258536	0.429298	1.330728	-15.180	8.280	-45.480	246.039	-24.013	ground
34.205	-0.453869	0.140763	1.235526	-15.420	8.400	-45.960	246.039	-24.013	ground
34.224	0.021993	0.266588	1.858807	-16.020	8.100	-46.080	246.482	-23.143	ground
34.245	0.328780	0.924748	2.475843	-16.260	8.160	-45.840	246.895	-22.311	ground
34.265	1.745646	2.146587	3.403725	-16.560	8.880	-45.600	247.168	-21.678	ground
34.284	2.454359	2.532248	4.236231	-16.200	9.360	-45.120	247.418	-21.047	ground
34.304	1.334604	1.491170	2.164226	-16.440	9.840	-44.880	247.352	-21.092	ground
34.324	-0.080950	0.834739	0.304158	-16.860	9.660	-45.540	247.123	-21.648	ground
34.344	-0.863835	0.985844	-0.178874	-17.160	9.120	-45.360	247.123	-21.648	ground
34.365	-0.730457	1.181235	-0.236836	-17.160	8.940	-45.480	247.043	-22.085	ground
34.384	-0.458780	1.004534	-0.649041	-17.220	9.180	-45.300	247.310	-22.403	ground
34.404	-0.423869	0.850697	-0.936514	-17.580	8.520	-43.980	247.615	-22.043	ground
34.425	-0.109385	0.748297	-1.162689	-16.680	9.360	-44.400	247.874	-21.828	ground
34.443	0.331619	0.480762	-1.473026	-16.680	8.820	-44.880	247.874	-21.828	ground
34.465	0.414511	0.064434	-1.992018	-16.740	8.640	-44.220	248.583	-21.712	ground
34.484	0.208672	-0.260464	-2.181693	-16.260	9.120	-44.280	248.865	-21.809	ground
34.505	0.017445	-0.573755	-2.342338	-16.800	9.120	-44.880	248.865	-21.809	ground
34.524	-0.345353	-0.742696	-2.255098	-16.800	8.580	-45.000	248.993	-21.892	ground
34.545	-0.544181	-0.585161	-1.796108	-17.460	8.280	-45.060	249.186	-22.023	ground
34.564	-0.362597	-0.437676	-0.939386	-17.640	8.280	-44.460	249.308	-21.962	ground
34.585	-0.336571	-0.489279	-0.766018	-17.040	9.180	-45.120	249.370	-21.908	ground
34.604	-0.405473	-0.526455	-0.453439	-17.520	8.640	-45.180	249.370	-21.908	ground
34.624	-0.023027	-0.357620	0.508624	-17.520	8.520	-44.580	249.342	-21.513	ground
34.644	0.403098	-0.476149	1.010279	-17.220	9.000	-44.340	249.112	-21.418	ground
34.665	-0.140616	-0.938510	0.683986	-16.920	9.120	-44.760	248.795	-21.636	ground
34.699	-1.044113	-0.985620	0.651223	-17.220	9.300	-44.580	248.795	-21.636	ground
34.708	-1.208660	-0.782901	1.017312	-17.220	8.940	-44.460	247.838	-22.639	ground
34.724	-1.032860	-0.320695	1.385601	-17.700	8.640	-44.640	247.408	-22.986	ground
34.744	-0.290467	0.501537	2.066877	-17.580	7.980	-44.340	247.217	-23.025	ground
34.764	-0.049828	0.680830	2.934784	-17.640	7.800	-44.280	247.217	-23.025	ground
34.784	0.257400	0.575061	2.320936	-18.600	6.900	-43.560	246.853	-22.844	ground
34.805	0.116835	0.335931	1.699265	-17.700	7.980	-43.200	246.651	-22.695	ground
34.825	0.833652	0.907565	2.125506	-16.320	9.840	-44.040	246.651	-22.695	ground
34.844	1.947632	1.287450	2.429581	-15.720	9.660	-44.160	246.192	-22.451	ground
34.864	1.560135	0.544850	0.966977	-15.420	9.960	-44.820	245.732	-22.617	ground
34.883	0.319901	-0.415448	-0.772443	-16.620	8.700	-44.220	244.767	-23.284	ground
34.903	-0.389598	-1.203035	-1.936976	-15.420	9.420	-44.340	244.126	-23.829	ground
34.923	-0.181810	-1.382599	-2.400787	-15.420	9.060	-44.460	243.301	-24.369	ground
34.944	0.422256	-0.708708	-1.726103	-16.140	8.100	-43.500	242.789	-24.412	ground
34.963	0.941938	0.101111	-1.080625	-16.380	8.760	-42.840	242.027	-24.049	ground
34.984	1.044193	0.649592	-0.725362	-16.680	9.180	-43.380	241.537	-23.708	ground
35.003	1.039117	1.098345	-0.049189	-17.160	9.300	-43.440	241.537	-23.708	ground
35.024	1.312310	1.365974	0.475986	-16.200	10.320	-43.020	240.545	-23.029	ground
35.044	1.539096	1.137793	0.286603	-16.080	10.680	-43.380	239.981	-22.701	ground
35.064	0.738196	0.404144	-0.899608	-16.080	10.800	-43.080	239.981	-22.701	ground
35.084	-0.020179	-0.146821	-1.629074	-15.300	11.160	-43.140	239.517	-22.610	ground
35.104	-0.347811	-0.441256	-1.801895	-14.820	12.180	-43.260	238.373	-22.845	ground
35.124	-0.687149	-0.708769	-1.757813	-14.940	11.220	-43.560	237.791	-23.030	ground
35.144	-0.884112	-1.012246	-1.855846	-15.300	10.740	-44.700	237.791	-23.030	ground
35.164	-0.800256	-1.126312	-1.715142	-15.360	10.980	-43.440	237.461	-23.064	ground
35.185	-0.620914	-1.137938	-1.454574	-15.180	10.380	-42.900	236.850	-22.771	ground
35.204	-0.350636	-0.869050	-0.866442	-14.580	11.520	-44.100	236.850	-22.771	ground
35.226	-0.115892	-0.884722	-0.494400	-14.820	11.040	-43.200	236.589	-22.576	ground
35.244	0.107502	-0.837328	-0.098513	-14.940	11.340	-42.660	236.424	-22.503	ground
35.265	-0.246295	-0.954748	-0.168660	-15.000	11.520	-42.420	235.942	-22.645	ground
35.283	-0.866385	-0.601075	0.479940	-15.780	10.380	-42.000	235.783	-22.887	ground
35.315	-0.562216	-0.144773	1.138060	-15.840	10.980	-41.940	235.869	-22.958	ground
35.323	0.411607	0.139298	1.723086	-15.420	11.580	-41.760	236.138	-22.767	ground
35.344	0.355110	0.085027	1.616163	-15.240	12.480	-41.940	236.289	-22.504	ground
35.364	0.180350	-0.080815	1.839438	-15.480	12.060	-41.100	236.289	-22.504	ground
35.384	0.673958	0.470699	2.279541	-16.200	10.920	-41.040	236.754	-21.546	ground
35.404	1.509609	1.490341	2.579989	-16.260	11.220	-40.980	236.937	-20.726	ground
35.424	2.060323	2.276769	3.469213	-15.540	12.720	-40.800	236.902	-20.241	ground
35.444	1.714175	2.052140	2.989233	-15.960	12.180	-39.960	236.561	-20.164	ground
35.465	0.624986	0.875594	0.608851	-15.540	12.540	-40.440	236.561	-20.164	ground
35.484	-0.017003	0.672811	-0.310513	-15.300	12.480	-41.160	236.226	-20.599	ground
35.504	-0.319985	0.699202	-0.520655	-15.540	12.480	-40.800	235.465	-21.815	ground
35.524	-0.378490	0.606324	-0.987026	-14.760	12.900	-40.200	235.195	-22.003	ground
35.544	-0.472862	0.593284	-1.086703	-15.060	12.780	-40.080	235.090	-21.895	ground
35.564	-0.323609	0.564113	-1.055565	-14.940	13.200	-39.420	235.090	-21.895	ground
35.585	0.222701	0.507622	-1.213616	-15.360	12.300	-39.180	235.094	-21.652	ground
35.604	0.612011	0.328465	-1.325682	-15.960	11.700	-38.880	235.277	-21.453	ground
35.625	0.751702	0.131653	-1.403088	-15.840	11.880	-38.820	235.271	-21.475	ground
35.644	0.436851	-0.337915	-1.746408	-15.540	12.420	-38.760	235.271	-21.475	ground
35.664	0.087631	-0.652028	-1.755297	-16.140	11.400	-38.640	235.000	-21.700	ground
35.684	-0.111298	-0.750156	-1.432936	-15.420	12.000	-38.820	234.760	-21.738	ground
35.705	-0.250673	-0.716682	-1.187664	-15.000	12.300	-38.040	234.593	-21.720	ground
35.724	-0.131803	-0.528526	-0.670085	-14.700	12.120	-38.400	234.330	-21.680	ground
35.744	-0.063293	-0.417183	-0.448408	-15.060	12.060	-38.100	234.118	-21.680	ground
35.765	0.058168	-0.374724	-0.452873	-14.700	11.880	-37.440	233.707	-21.641	ground
35.784	0.298196	-0.389228	-0.327636	-15.000	11.280	-37.920	233.334	-21.588	ground
35.804	0.318226	-0.677195	-0.271157	-14.400	12.420	-37.620	232.574	-21.626	ground
35.825	-0.006494	-0.984362	-0.230877	-13.980	12.360	-37.920	232.574	-21.626	ground
35.844	-0.071524	-0.847857	0.478640	-12.600	12.900	-37.320	230.980	-22.072	ground
35.882	-0.015789	-0.571490	0.767912	-13.200	12.900	-37.440	230.331	-22.272	ground
35.884	0.162310	-0.031059	1.339611	-12.900	12.540	-36.420	230.331	-22.272	ground
35.904	0.429369	0.476479	1.770992	-12.240	12.420	-36.720	228.688	-22.461	ground
35.924	0.451787	0.137835	1.356315	-11.760	12.720	-36.600	227.630	-22.529	ground
