time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
26.815	-0.240270	-0.392112	-3.081087	-29.820	-19.380	-70.200	265.033	-12.743	ground
26.834	-0.061167	-0.622174	-3.313279	-29.220	-19.140	-71.100	265.478	-13.140	ground
26.854	0.179595	-0.942447	-3.858739	-30.000	-20.580	-70.980	266.195	-13.783	ground
26.874	0.333035	-1.115444	-3.689038	-30.060	-21.720	-71.280	266.694	-14.112	ground
26.894	0.199920	-1.020126	-2.852255	-30.000	-21.960	-71.220	267.445	-14.254	ground
26.914	0.174233	-0.658190	-1.536191	-30.000	-22.260	-71.040	267.934	-14.113	ground
26.935	0.325873	-0.589985	-0.885971	-30.000	-21.840	-71.040	268.667	-13.692	ground
26.954	0.378879	-0.641237	-0.392072	-30.000	-22.500	-70.680	269.132	-13.324	ground
26.974	0.676913	-0.611005	-0.002337	-30.060	-22.020	-71.160	269.774	-12.697	ground
26.994	1.554548	-0.581506	0.882242	-28.980	-20.340	-71.040	270.134	-12.266	ground
27.014	2.146982	0.511335	2.368798	-29.640	-21.360	-70.740	270.518	-11.680	ground
27.050	1.386720	0.182560	3.967172	-29.940	-21.900	-71.220	270.567	-11.453	ground
27.054	1.073957	0.072893	5.660564	-30.120	-21.480	-71.400	270.167	-11.282	ground
27.074	0.970153	0.813885	5.295728	-30.240	-21.300	-70.320	269.837	-11.353	ground
27.095	0.746079	0.932679	3.624639	-29.880	-21.480	-70.080	269.372	-11.966	ground
27.114	0.597569	0.337243	2.917787	-30.000	-21.900	-71.220	268.970	-12.612	ground
27.134	0.042278	0.595121	1.696917	-30.240	-22.800	-70.920	268.181	-13.461	ground
27.153	-0.399802	0.586133	0.976125	-30.000	-23.160	-70.740	267.529	-13.901	ground
27.174	-0.200172	0.492346	1.235233	-29.580	-22.500	-70.440	266.542	-14.433	ground
27.193	0.098197	0.514453	0.343923	-28.920	-21.840	-71.580	265.936	-14.811	ground
27.213	0.608936	0.238023	-1.289739	-28.800	-22.560	-71.340	265.124	-15.663	ground
27.234	0.950131	-0.028962	-2.737476	-29.220	-24.180	-71.100	264.636	-16.345	ground
27.253	1.083600	-0.330021	-3.460220	-28.860	-23.880	-70.980	263.939	-17.186	ground
27.274	0.909245	-0.503832	-3.955978	-28.440	-23.640	-71.520	263.483	-17.574	ground
27.293	0.536080	-0.140442	-3.853102	-27.900	-23.700	-72.060	262.886	-17.726	ground
27.314	0.360519	0.472383	-2.999627	-27.060	-22.980	-71.400	262.599	-17.457	ground
27.334	0.382632	1.214796	-2.250378	-27.120	-22.860	-72.060	262.309	-16.564	ground
27.353	0.407697	1.560013	-1.792138	-27.300	-22.080	-71.580	262.140	-15.757	ground
27.374	0.111058	1.558657	-1.100786	-27.120	-21.780	-71.400	261.776	-14.519	ground
27.393	-0.071816	1.519182	0.015154	-27.000	-20.700	-71.100	261.427	-13.795	ground
27.413	0.024269	1.347473	-0.018597	-27.840	-20.640	-70.800	260.819	-13.027	ground
27.433	-0.157274	0.923202	-0.535173	-27.660	-19.740	-72.060	260.358	-12.788	ground
27.453	-0.655709	0.368214	-0.438965	-27.600	-19.800	-71.640	259.568	-12.662	ground
27.473	-1.037681	-0.292511	0.258684	-27.900	-19.500	-71.460	259.017	-12.593	ground
27.493	-1.176201	-0.572947	0.513513	-28.560	-19.440	-71.760	258.330	-12.446	ground
27.515	-0.824739	-0.670502	-0.456832	-28.380	-19.380	-71.940	258.056	-12.402	ground
27.533	-0.256446	-0.720111	-1.281058	-28.200	-19.440	-71.580	257.945	-12.529	ground
27.553	-0.229761	-0.909573	-1.650868	-28.380	-19.740	-71.940	258.017	-12.694	ground
27.573	-0.713455	-0.336871	-0.811566	-28.920	-20.160	-71.640	258.292	-12.906	ground
27.593	-0.813678	0.925503	1.496838	-28.080	-18.840	-72.420	258.641	-12.955	ground
27.629	0.321898	2.092595	4.704592	-28.380	-19.440	-71.520	259.515	-12.787	ground
27.639	1.371121	2.610079	5.458552	-28.860	-19.320	-70.680	260.239	-12.588	ground
27.653	1.493473	1.894916	3.535619	-28.920	-20.100	-70.680	261.232	-12.672	ground
27.672	0.071218	1.638371	1.239367	-29.220	-21.060	-71.160	261.718	-12.922	ground
27.693	-0.871853	2.640738	3.004927	-28.920	-21.420	-71.040	262.310	-12.820	ground
27.713	-0.185310	4.605273	6.290079	-28.680	-20.640	-70.740	262.732	-12.119	ground
27.733	0.072773	4.776318	5.920842	-28.560	-19.740	-71.460	263.184	-10.941	ground
27.752	-0.480428	2.464442	1.590809	-27.600	-19.740	-72.180	263.027	-11.068	ground
27.773	-1.075431	0.861633	-1.434448	-28.200	-21.240	-71.760	262.173	-12.982	ground
27.792	-1.297536	-0.483273	-2.902211	-28.020	-21.720	-72.060	261.488	-14.799	ground
27.812	-1.247282	-1.488453	-3.654600	-27.120	-22.260	-71.940	260.576	-17.481	ground
27.832	-1.263408	-1.797322	-4.050051	-27.420	-23.460	-72.420	260.141	-18.844	ground
27.852	-1.548711	-2.185017	-4.111273	-27.720	-24.600	-72.120	259.852	-20.311	ground
27.872	-1.403262	-2.098886	-3.852447	-27.720	-25.440	-72.120	259.960	-20.838	ground
27.891	-0.578355	-1.435807	-3.561547	-27.060	-24.480	-71.940	260.695	-21.055	ground
27.912	0.187618	-0.498661	-3.412627	-27.180	-25.440	-72.120	261.529	-20.987	ground
27.932	0.618179	-0.163007	-3.234917	-26.820	-25.320	-72.960	262.992	-20.779	ground
27.952	0.750480	-0.035378	-2.825209	-27.180	-25.560	-73.560	263.950	-20.570	ground
27.971	0.824510	0.005685	-2.099734	-28.320	-26.580	-73.440	265.220	-20.004	ground
27.991	0.836785	0.131969	-1.135221	-27.780	-26.220	-72.180	265.909	-19.363	ground
28.012	0.644491	0.274359	-0.030369	-27.180	-25.140	-72.060	266.704	-18.146	ground
28.032	0.472949	0.006489	0.700445	-27.120	-24.720	-71.460	267.056	-17.380	ground
28.052	0.417405	-0.219525	1.133177	-27.420	-24.540	-72.420	267.377	-16.630	ground
28.071	0.415449	-0.451926	1.786063	-28.020	-25.140	-72.840	267.475	-16.434	ground
28.092	0.455870	-1.139705	2.010895	-28.020	-25.140	-73.020	267.462	-16.520	ground
28.132	0.320959	-1.568398	1.985322	-28.440	-25.080	-72.900	267.337	-16.783	ground
28.135	0.511095	-1.604932	2.816037	-28.380	-24.900	-72.600	267.086	-17.214	ground
28.153	0.329787	-1.161931	2.832984	-28.560	-25.440	-72.720	266.941	-17.440	ground
28.172	-0.369946	-0.131496	2.113337	-28.560	-25.740	-72.960	266.811	-17.867	ground
28.192	-0.384528	1.046827	2.114304	-28.260	-25.860	-72.060	266.820	-18.169	ground
28.211	-0.209122	2.564685	2.122814	-28.860	-26.340	-71.700	267.015	-18.259	ground
28.232	0.398914	3.476525	2.773653	-28.680	-25.020	-72.540	267.190	-18.004	ground
28.252	1.225749	3.368469	3.442527	-28.500	-24.780	-72.600	267.364	-17.345	ground
28.271	1.461386	1.907065	1.801443	-28.980	-25.620	-72.660	267.237	-17.025	ground
28.292	0.996276	0.536259	-0.191922	-28.740	-25.080	-72.780	266.587	-17.209	ground
28.311	0.807169	-0.548161	-1.637505	-28.140	-25.140	-73.020	265.974	-17.692	ground
28.331	1.082795	-0.676961	-2.395292	-27.900	-25.320	-73.140	265.108	-18.491	ground
28.352	1.378539	-0.290403	-2.579531	-28.680	-25.680	-73.800	264.684	-18.800	ground
28.371	1.302570	0.443880	-2.735455	-28.620	-26.040	-74.340	264.148	-18.907	ground
28.392	0.532524	0.605683	-2.088029	-28.920	-26.460	-73.920	263.770	-18.718	ground
28.411	0.299852	0.855650	-1.356654	-28.440	-25.620	-73.440	263.144	-18.067	ground
28.431	0.510033	1.583265	-0.925950	-26.700	-23.640	-74.160	262.791	-17.494	ground
28.451	0.690273	1.336322	-1.219938	-26.640	-23.820	-74.760	262.266	-16.724	ground
28.472	0.118187	0.634406	-1.643068	-27.120	-23.640	-74.700	261.729	-16.505	ground
28.490	-0.640901	-0.105321	-1.280674	-26.280	-22.980	-74.640	260.706	-16.675	ground
28.511	-0.410696	-0.392989	-1.353730	-25.920	-22.320	-74.820	260.047	-16.954	ground
28.531	0.036694	0.035652	-1.265145	-26.400	-22.980	-74.640	259.386	-17.312	ground
28.551	0.091448	1.339329	-0.449844	-27.540	-23.760	-75.120	259.106	-17.483	ground
28.570	-0.575079	0.088955	-0.363153	-27.300	-23.760	-74.520	258.575	-17.275	ground
28.590	-0.552402	-0.633413	-0.306721	-26.160	-23.160	-74.580	257.951	-16.854	ground
28.611	-0.583068	-1.024254	-1.366089	-25.680	-22.560	-74.940	257.189	-16.192	ground
28.630	-0.215664	-1.736593	-2.875756	-24.000	-21.240	-75.900	257.021	-15.829	ground
28.650	0.784727	0.490119	-1.262533	-24.000	-21.420	-75.960	257.726	-15.403	ground
28.671	0.878083	0.905084	1.439929	-25.140	-22.680	-76.380	258.619	-15.415	ground
28.690	0.419138	0.920805	1.724112	-25.140	-22.800	-76.320	259.781	-16.603	ground
28.711	-0.078330	0.573515	0.280023	-25.320	-24.000	-75.840	260.503	-17.984	ground
28.744	-0.553208	-1.117861	-1.106302	-26.220	-25.020	-75.720	261.198	-20.081	ground
28.755	-1.148864	-1.317502	1.465359	-25.920	-25.320	-75.540	261.204	-20.615	ground
28.770	-1.355524	1.575879	4.278907	-26.640	-25.200	-76.020	261.478	-19.120	ground
28.790	-1.130998	3.914991	4.779491	-26.580	-24.720	-75.780	262.017	-17.197	ground
28.810	-0.623628	5.038220	4.382572	-26.160	-24.300	-75.720	262.943	-14.503	ground
28.831	-0.746692	4.344126	3.303441	-24.600	-22.080	-75.660	263.342	-13.429	ground
28.850	-1.292859	2.079872	1.742272	-25.440	-22.560	-75.480	263.349	-13.251	ground
28.870	-1.770329	0.083128	-1.088940	-25.260	-21.720	-76.860	263.082	-13.938	ground
28.891	-1.490519	-0.942697	-0.876584	-25.020	-22.500	-76.260	262.650	-15.141	ground
28.911	-1.834775	-0.745192	-1.590504	-24.780	-23.100	-76.020	262.494	-15.584	ground
28.931	-1.357075	-0.816496	-2.691867	-24.600	-23.340	-76.440	262.619	-16.018	ground
28.950	-0.775263	-0.377684	-2.673109	-24.900	-24.780	-77.160	262.928	-16.136	ground
28.970	-0.379388	0.122931	-2.429437	-24.900	-24.720	-77.700	263.642	-16.182	ground
28.990	-0.054639	0.102345	-2.171059	-24.180	-24.180	-77.460	264.184	-16.174	ground
29.009	0.029678	-0.157445	-2.211838	-24.120	-24.360	-77.400	265.050	-16.169	ground
29.031	0.360898	-0.064439	-2.432115	-24.240	-25.080	-76.680	265.681	-16.147	ground
29.049	0.727981	0.035522	-2.434852	-25.020	-25.800	-76.980	266.692	-15.909	ground
29.070	1.156022	0.116897	-1.406887	-24.660	-25.500	-77.160	267.312	-15.532	ground
29.089	1.200260	-0.032622	-0.525016	-24.360	-25.080	-77.220	268.031	-14.661	ground
29.110	0.908850	-0.259491	-0.100949	-24.060	-24.720	-76.860	268.316	-14.031	ground
29.130	0.576547	-0.119847	0.665866	-24.540	-23.820	-76.920	268.563	-13.319	ground
29.149	0.689534	0.217614	1.239030	-24.420	-23.880	-76.440	268.658	-13.092	ground
29.170	1.120923	-0.771179	1.003147	-24.540	-24.060	-76.620	268.631	-13.154	ground
29.190	1.044865	-1.963378	0.006043	-24.300	-23.280	-77.460	268.462	-13.483	ground
29.209	0.467532	-2.011180	0.347998	-24.540	-24.060	-77.520	268.185	-14.427	ground
29.247	0.319579	-1.459851	0.668132	-24.420	-24.720	-76.680	268.143	-15.233	ground
29.249	-0.128278	-0.174941	1.057413	-25.380	-24.780	-76.860	268.279	-16.226	ground
29.270	-0.475785	1.596738	1.372330	-26.760	-26.220	-76.500	268.470	-16.568	ground
29.289	-0.272014	1.508530	1.671644	-26.520	-25.980	-76.200	268.714	-16.445	ground
29.309	-0.229058	1.611059	2.250349	-26.160	-25.020	-76.680	268.796	-16.015	ground
29.329	0.201181	2.881990	2.733122	-26.520	-25.020	-76.320	268.956	-15.278	ground
29.349	1.212325	2.876878	3.628563	-26.940	-24.180	-76.440	269.051	-14.777	ground
29.369	1.235107	1.701249	2.735425	-27.300	-23.640	-76.740	268.754	-13.966	ground
29.389	0.874925	0.729741	0.663328	-27.300	-22.920	-76.860	268.130	-13.664	ground
29.409	0.560616	-0.050675	-0.782503	-27.000	-22.560	-76.620	266.932	-14.028	ground
29.430	0.491254	-0.534810	-1.667131	-27.960	-23.400	-76.080	266.157	-14.703	ground
29.449	0.302712	-0.473839	-1.744553	-27.720	-23.340	-75.240	265.185	-15.766	ground
29.470	0.469673	0.524906	-1.203447	-27.420	-22.500	-75.360	264.772	-16.143	ground
29.489	0.396557	1.149799	-0.345592	-27.420	-22.560	-76.260	264.411	-16.163	ground
29.509	0.592180	0.902773	-0.129755	-28.980	-22.800	-76.260	264.193	-15.928	ground
29.529	0.749419	1.413118	-0.828174	-29.700	-22.500	-75.840	263.984	-15.316	ground
29.549	0.251761	1.461636	-0.940732	-29.160	-21.840	-75.540	263.863	-14.831	ground
29.568	-0.360475	0.466138	-1.005505	-28.560	-21.000	-75.360	263.409	-14.188	ground
29.589	0.004728	0.493732	-0.704841	-28.560	-20.100	-75.540	263.048	-13.855	ground
29.608	0.096101	0.600094	-0.586666	-28.380	-19.200	-75.720	262.540	-13.457	ground
29.629	-0.467917	1.034616	-0.313178	-29.760	-19.980	-74.760	262.062	-13.311	ground
29.649	-1.251383	0.363730	0.055004	-28.980	-19.140	-75.180	261.115	-13.344	ground
29.669	-0.611289	0.856721	0.374823	-28.440	-18.900	-75.240	260.510	-13.509	ground
29.689	-0.364727	0.358934	-0.070281	-28.140	-19.140	-75.480	259.692	-13.840	ground
29.709	-0.818574	-0.263266	0.315142	-27.300	-19.080	-76.380	259.006	-13.950	ground
29.728	-1.004409	-0.296843	-0.175858	-27.120	-19.080	-76.920	257.841	-13.988	ground
29.749	-0.601338	-0.450999	-1.101074	-26.700	-18.780	-77.160	257.162	-14.140	ground
29.769	-0.264248	-0.891458	-1.566356	-25.920	-18.540	-78.060	256.298	-14.626	ground
29.789	-0.633224	-1.148275	-1.230862	-24.360	-18.060	-78.600	255.760	-15.088	ground
29.808	-1.347852	-1.633503	-1.055555	-23.760	-18.420	-78.720	254.984	-15.986	ground
29.829	-1.765781	-1.540459	-0.611980	-24.540	-19.500	-78.540	254.566	-16.640	ground
29.848	-2.264533	-0.929433	-0.863531	-24.480	-19.320	-79.140	254.312	-17.249	ground
29.869	-1.884873	-0.906894	-1.068038	-24.060	-18.840	-78.600	254.433	-17.154	ground
29.888	-1.292579	1.158606	0.638130	-25.140	-19.740	-78.840	255.446	-15.744	ground
29.924	-0.833901	4.137136	2.928293	-24.060	-17.760	-78.180	256.715	-13.959	ground
29.932	-0.228512	5.811326	4.893416	-24.000	-15.780	-78.060	258.673	-10.922	ground
29.949	-0.061237	4.973120	4.145742	-24.780	-14.640	-77.700	259.582	-9.384	ground
29.968	-0.559252	2.440978	1.001241	-25.380	-15.000	-77.880	259.890	-8.803	ground
29.989	-1.355461	0.036174	-1.116658	-24.960	-16.020	-77.580	259.617	-9.551	ground
30.008	-1.928115	-0.721998	-1.499455	-24.240	-16.440	-77.580	259.233	-11.417	ground
30.028	-1.633097	-0.784559	-1.092979	-24.480	-17.640	-76.860	259.256	-12.527	ground
30.048	-1.255966	-0.405345	-0.869064	-25.500	-17.940	-78.000	259.853	-13.383	ground
30.068	-0.863834	-0.267278	-1.187889	-25.140	-18.540	-78.360	260.508	-13.531	ground
30.088	-0.157307	-0.543554	-1.999543	-25.140	-18.720	-78.600	261.728	-13.382	ground
30.108	0.379804	-0.958932	-2.901331	-25.380	-19.440	-78.720	262.615	-13.193	ground
30.128	0.864665	-1.171004	-3.434111	-25.680	-19.560	-78.540	263.964	-12.915	ground
30.148	0.974382	-1.128220	-3.086023	-25.560	-19.080	-78.000	264.857	-12.735	ground
30.167	0.923898	-0.855092	-1.926749	-25.740	-19.080	-78.120	266.116	-12.339	ground
30.188	0.817215	-0.851626	-1.106434	-26.700	-19.440	-77.400	266.849	-11.915	ground
30.208	0.705427	-0.908660	-0.623722	-25.800	-19.020	-77.460	267.724	-11.123	ground
30.228	0.506282	-1.103701	-0.186832	-26.580	-18.540	-77.940	268.187	-10.602	ground
30.247	0.414985	-1.071610	0.609892	-27.240	-18.420	-77.100	268.793	-9.934	ground
30.267	0.866358	-0.524488	1.853991	-27.060	-17.820	-76.500	269.173	-9.559	ground
30.287	1.289986	-0.791501	1.927225	-28.020	-18.360	-76.080	269.643	-9.248	ground
30.307	1.049670	-1.475237	0.532323	-28.200	-18.900	-76.800	269.705	-9.315	ground
30.327	0.688171	-2.433124	-0.628928	-27.900	-19.020	-76.560	269.452	-9.926	ground
30.363	-0.628126	-3.086391	-1.992203	-27.540	-19.080	-76.500	269.169	-10.495	ground
30.372	-1.411505	-2.331431	-2.105652	-27.360	-18.960	-77.040	268.865	-11.012	ground
30.387	-1.485327	-0.132675	-0.601188	-27.300	-18.180	-77.040	269.106	-10.572	ground
30.408	-1.594919	2.559132	1.853964	-27.900	-17.520	-76.740	270.227	-8.321	ground
30.428	-0.212902	5.449058	5.570805	-28.680	-15.600	-75.660	271.350	-5.927	ground
30.448	3.017432	4.792965	9.299132	-29.880	-14.160	-73.800	273.386	-1.772	ground
30.467	5.267242	3.455964	9.188489	-30.960	-12.660	-71.880	274.633	0.598	ground
30.487	4.777661	3.180244	5.367445	-31.740	-12.240	-71.640	275.350	2.128	ground
30.507	2.835756	2.490678	1.295135	-32.040	-12.120	-72.540	274.639	1.583	ground
30.528	1.209082	1.021632	-1.367185	-31.440	-13.020	-73.080	272.151	-0.815	ground
30.548	0.247445	-0.672163	-2.837374	-30.060	-13.440	-73.740	270.104	-2.875	ground
30.567	0.258548	-1.657901	-3.400462	-29.340	-13.500	-74.340	267.294	-5.760	ground
30.588	0.529838	-1.366090	-3.046642	-30.060	-14.820	-75.000	265.861	-7.155	ground
30.607	0.546962	-0.472939	-2.245839	-30.240	-15.420	-75.060	264.358	-8.261	ground
30.627	0.799756	0.179214	-1.935500	-30.060	-15.120	-74.820	263.626	-8.451	ground
30.647	1.106460	0.644891	-1.692041	-29.580	-14.880	-74.580	262.821	-8.354	ground
30.667	0.927243	0.910520	-1.360081	-29.760	-14.760	-75.600	262.399	-8.272	ground
30.688	0.665586	1.104914	-1.104662	-28.980	-13.740	-75.900	261.787	-8.239	ground
30.707	0.463204	1.126667	-1.033445	-28.980	-13.440	-75.420	261.377	-8.271	ground
30.727	0.176326	0.944762	-1.098194	-29.340	-13.500	-75.720	260.729	-8.439	ground
30.748	-0.090672	0.622933	-1.315452	-29.280	-13.740	-75.300	260.259	-8.623	ground
30.767	-0.222549	0.273543	-1.530680	-29.040	-13.980	-75.720	259.524	-8.918	ground
30.787	-0.271255	0.080296	-2.016432	-29.160	-13.680	-76.680	259.031	-9.100	ground
30.807	-0.108854	-0.032786	-2.566518	-28.560	-13.680	-76.560	258.307	-9.433	ground
30.827	0.013784	-0.292452	-3.136493	-27.780	-13.680	-77.220	257.835	-9.747	ground
30.847	-0.067603	-0.814590	-3.765974	-27.240	-13.380	-76.920	257.115	-10.302	ground
30.866	-0.767577	-1.708788	-3.653740	-27.840	-14.100	-76.320	256.614	-10.641	ground
30.887	-1.584245	-2.783117	-2.827223	-27.540	-13.800	-77.160	255.975	-10.895	ground
30.907	-2.493583	-2.718065	-1.319968	-27.900	-13.740	-76.440	255.899	-10.690	ground
30.927	-3.152070	-0.621791	1.692883	-28.200	-13.020	-77.040	256.774	-9.295	ground
30.946	-3.712154	3.188340	4.474241	-28.380	-11.400	-75.720	258.165	-7.360	ground
30.983	-2.134958	7.645666	8.579342	-29.160	-10.320	-75.000	261.248	-3.024	ground
30.991	2.293169	8.465363	11.729627	-30.180	-8.640	-74.220	263.646	0.353	ground
31.006	4.674003	5.896585	11.347790	-30.300	-7.500	-73.260	266.615	4.597	ground
31.027	2.579220	4.271894	7.652039	-30.300	-6.600	-72.720	267.266	5.973	ground
31.046	0.422192	2.571395	3.336430	-29.700	-5.580	-73.320	266.020	5.230	ground
31.066	-1.383746	1.408401	-0.037015	-29.340	-6.840	-74.100	264.306	3.230	ground
31.088	-2.401044	-0.615083	-2.417712	-28.560	-8.340	-74.820	261.368	-0.874	ground
31.106	-2.488450	-2.679861	-3.719959	-28.500	-10.860	-76.680	259.601	-3.738	ground
31.125	-1.702028	-3.587551	-3.978970	-28.380	-12.300	-77.040	257.835	-7.503	ground
31.146	-1.032461	-3.063376	-4.016022	-27.540	-13.380	-77.280	257.455	-9.342	ground
31.166	-0.416783	-1.861450	-3.981362	-27.180	-13.620	-77.820	257.977	-11.227	ground
31.186	0.154579	-0.769398	-3.807375	-27.360	-13.980	-77.460	258.890	-11.870	ground
31.206	0.772130	-0.040890	-3.330492	-28.080	-15.720	-77.640	260.668	-12.206	ground
31.227	1.222137	0.280949	-3.126274	-27.780	-16.920	-77.700	261.933	-12.149	ground
31.246	1.593245	0.468066	-3.229404	-28.380	-18.000	-78.000	263.693	-11.913	ground
31.266	1.656213	0.432631	-3.377931	-27.660	-17.700	-78.180	264.705	-11.719	ground
31.286	1.209020	0.140426	-3.272834	-27.120	-17.820	-78.600	265.860	-11.343	ground
31.306	0.644571	-0.263108	-2.738570	-27.780	-17.880	-78.180	266.347	-10.995	ground
31.326	0.690259	-0.392862	-1.713150	-27.840	-16.920	-78.060	266.864	-10.278	ground
31.346	1.196719	-0.693569	-0.474096	-27.900	-16.380	-78.000	267.184	-9.673	ground
31.366	1.619703	-0.970038	0.214855	-27.780	-15.540	-77.580	267.605	-8.703	ground
31.385	1.621535	-1.280088	0.560136	-28.920	-15.900	-76.380	267.774	-8.114	ground
31.406	0.983595	-1.681083	1.404521	-28.800	-14.640	-76.680	267.813	-7.356	ground
31.443	-0.399089	-1.978867	2.370662	-28.980	-14.700	-76.440	267.775	-6.872	ground
31.452	-1.386020	-0.691657	3.317457	-29.760	-14.940	-76.740	267.991	-5.952	ground
31.465	-0.651276	1.251614	4.736187	-30.000	-14.400	-75.840	268.624	-4.988	ground
31.486	0.045239	3.762722	5.009752	-30.600	-13.560	-74.640	270.406	-2.950	ground
31.507	0.801631	5.199231	5.433845	-31.020	-12.180	-74.340	271.788	-1.421	ground
31.526	2.757981	4.721695	6.673707	-31.620	-12.000	-73.620	273.592	0.729	ground
31.545	4.174163	2.786019	6.740536	-33.000	-12.060	-73.920	274.346	1.853	ground
31.566	2.999812	1.881446	4.612154	-33.060	-11.280	-73.680	273.955	2.470	ground
31.585	1.434470	1.731613	1.921381	-32.460	-11.100	-73.920	272.539	2.020	ground
31.606	0.666784	1.026836	-0.661193	-31.140	-10.740	-74.880	269.249	0.141	ground
31.626	-0.049514	-0.453779	-3.059779	-28.980	-11.400	-76.740	266.707	-1.656	ground
31.646	0.091450	-2.691000	-5.460414	-26.940	-11.460	-77.580	262.939	-4.843	ground
31.666	0.841823	-3.358044	-5.951363	-25.200	-12.120	-78.240	261.026	-6.859	ground
31.685	0.864600	-1.492176	-4.046307	-24.480	-12.240	-79.020	259.739	-8.870	ground
31.706	0.601242	1.057418	-2.563937	-25.680	-13.080	-78.660	259.584	-9.202	ground
31.725	0.896479	2.727983	-0.998573	-26.460	-12.420	-78.780	259.683	-8.525	ground
31.745	1.226867	3.556280	-0.082790	-26.880	-11.880	-78.660	259.759	-7.767	ground
31.765	1.316518	3.775682	0.011430	-27.240	-11.820	-79.020	259.507	-6.886	ground
31.785	0.921658	3.254159	0.069706	-27.060	-10.740	-77.760	258.901	-6.661	ground
31.805	0.216137	2.020786	0.048524	-27.180	-10.800	-76.680	257.245	-6.844	ground
31.825	-0.016180	0.766654	-0.412123	-26.100	-9.780	-78.180	255.766	-7.281	ground
31.845	-0.076001	-0.187206	-0.938902	-25.920	-10.440	-78.360	253.320	-8.215	ground
31.866	-0.161685	-0.764175	-1.461994	-24.720	-10.140	-78.420	251.664	-8.892	ground
31.885	-0.356974	-1.496064	-1.632706	-23.460	-9.240	-78.540	249.277	-9.976	ground
