time(s)	globalX	globalY	globalZ	quatX	quatY	quatZ	quatW	gyroAngle	pitch	floorLabel
65.302	-2.736544	3.201041	2.286426	0.006233	-0.143965	-0.979307	0.142107	67.710	-16.484	ground
65.321	-1.989001	2.508687	0.144294	0.010144	-0.151108	-0.979108	0.135686	68.498	-17.377	ground
65.341	-1.009019	1.484794	-2.064138	0.010618	-0.161424	-0.977922	0.132287	68.847	-18.574	ground
65.360	-0.449529	0.271458	-3.215976	0.008755	-0.170708	-0.976805	0.128969	69.145	-19.618	ground
65.381	-0.452331	-0.681790	-3.276410	0.006482	-0.175302	-0.976392	0.126044	69.418	-20.118	ground
65.398	-0.817450	-1.259208	-2.784327	0.006482	-0.175302	-0.976392	0.126044	69.418	-20.118	ground
65.418	-0.942723	-1.390828	-2.080463	0.005548	-0.170948	-0.978145	0.118239	70.375	-19.617	ground
65.436	-0.504773	-1.023893	-1.221782	0.005548	-0.170948	-0.978145	0.118239	70.375	-19.617	ground
65.456	-0.015716	-0.452629	-0.855953	0.005884	-0.167486	-0.979524	0.111558	71.211	-19.234	ground
65.475	0.514181	-0.376500	-1.182867	0.006743	-0.166411	-0.980592	0.103455	72.209	-19.133	ground
65.494	0.932802	-0.882734	-1.811375	0.011505	-0.168535	-0.981791	0.086884	74.287	-19.447	ground
65.514	1.152601	-1.333598	-1.924111	0.011505	-0.168535	-0.981791	0.086884	74.287	-19.447	ground
65.533	0.845715	-1.405266	-1.406238	0.017841	-0.165056	-0.983462	0.072422	76.162	-19.101	ground
65.553	0.511197	-1.011496	-0.721050	0.021694	-0.161480	-0.984443	0.065802	77.037	-18.711	ground
65.571	0.438289	-0.498206	-0.498307	0.021694	-0.161480	-0.984443	0.065802	77.037	-18.711	ground
65.591	0.489920	-0.395772	-0.441868	0.025495	-0.158326	-0.985212	0.060359	77.763	-18.364	ground
65.610	0.490370	-0.629933	-0.049126	0.028509	-0.156335	-0.985775	0.054722	78.493	-18.140	ground
65.630	0.238287	-1.015691	0.817443	0.028242	-0.157498	-0.985645	0.053913	78.585	-18.271	ground
65.648	-0.033835	-1.407564	1.377476	0.028242	-0.157498	-0.985645	0.053913	78.585	-18.271	ground
65.681	-0.307914	-1.710273	1.675710	0.028721	-0.159612	-0.985300	0.053752	78.615	-18.519	ground
65.690	-0.493729	-1.365000	1.745114	0.030018	-0.161863	-0.984915	0.053341	78.691	-18.787	ground
65.705	-0.051777	-1.069986	1.811259	0.031571	-0.163752	-0.984630	0.051834	78.903	-19.011	ground
65.725	0.094373	-0.894715	2.170470	0.032655	-0.165177	-0.984491	0.049279	79.232	-19.175	ground
65.745	-0.467046	-0.682315	2.582634	0.033585	-0.163104	-0.985104	0.042893	80.012	-18.919	ground
65.763	-0.947397	-0.426602	2.479120	0.033585	-0.163104	-0.985104	0.042893	80.012	-18.919	ground
65.782	-1.787128	0.477569	2.416361	0.035111	-0.156885	-0.986232	0.038751	80.523	-18.190	ground
65.802	-2.734639	2.568192	3.630528	0.029169	-0.135590	-0.990025	0.024815	82.017	-15.660	ground
65.821	-2.411984	5.087616	4.997572	0.029169	-0.135590	-0.990025	0.024815	82.017	-15.660	ground
65.840	-0.864814	5.699831	3.175746	0.027714	-0.130011	-0.990979	0.017043	82.895	-14.988	ground
65.860	-0.266465	3.956471	-0.847294	0.037966	-0.150841	-0.987719	0.014735	83.411	-17.403	ground
65.880	-0.376555	1.491805	-3.991670	0.037966	-0.150841	-0.987719	0.014735	83.411	-17.403	ground
65.899	-1.157877	-1.043282	-5.447094	0.036568	-0.182521	-0.982391	0.016019	83.358	-21.087	ground
65.917	-2.749150	-1.095768	-5.434624	0.031245	-0.186548	-0.981869	0.012522	83.675	-21.538	ground
65.937	-4.237151	0.321083	-4.260500	0.026232	-0.180644	-0.983176	0.006632	84.253	-20.828	ground
65.956	-4.841017	1.993135	-2.161177	0.026232	-0.180644	-0.983176	0.006632	84.253	-20.828	ground
65.975	-4.508844	3.204864	-1.027501	-0.022800	0.169452	0.985274	0.001331	85.100	-19.503	ground
65.994	-4.661328	3.294342	-1.216448	-0.020154	0.159601	0.986924	0.010114	86.065	-18.338	ground
66.014	-4.002068	2.256674	-2.276630	-0.016474	0.155014	0.987577	0.019787	87.131	-17.790	ground
66.033	-2.640703	1.033946	-2.486124	-0.005509	0.154559	0.986823	0.047549	90.228	-17.729	ground
66.052	-1.326524	0.607221	-0.995156	0.000410	0.153084	0.986101	0.064554	92.138	-17.576	ground
66.071	-0.110157	0.168168	-0.230426	0.003684	0.151140	0.985125	0.081686	94.111	-17.361	ground
66.090	0.440997	-0.433319	-0.027079	0.006775	0.148425	0.983914	0.099191	96.129	-17.063	ground
66.110	0.494808	-0.327083	0.694646	0.006775	0.148425	0.983914	0.099191	96.129	-17.063	ground
66.131	0.484404	0.456481	2.136440	0.015955	0.140030	0.980386	0.137767	100.531	-16.198	ground
66.149	1.285265	1.158042	3.552510	0.019009	0.138593	0.977491	0.157931	102.883	-16.078	ground
66.167	2.080112	1.338978	2.715371	0.020037	0.142154	0.973726	0.176770	105.147	-16.494	ground
66.186	2.346771	0.739985	0.807141	0.020659	0.149120	0.969452	0.193647	107.225	-17.285	ground
66.205	2.153699	-0.233162	-0.385156	0.021718	0.156927	0.965018	0.208904	109.129	-18.177	ground
66.242	1.751660	-0.928905	-0.954260	0.021718	0.156927	0.965018	0.208904	109.129	-18.177	ground
66.244	1.284122	-1.185437	-0.623287	0.028103	0.167974	0.956038	0.238715	112.788	-19.548	ground
66.264	1.295101	-1.046873	0.214369	0.028103	0.167974	0.956038	0.238715	112.788	-19.548	ground
66.282	1.629877	-1.346016	0.211464	0.035186	0.171297	0.946986	0.269512	116.521	-20.084	ground
66.301	1.646285	-1.419736	-0.389023	0.035186	0.171297	0.946986	0.269512	116.521	-20.084	ground
66.321	0.651314	-0.533220	-0.391685	0.037861	0.168595	0.943365	0.283203	118.148	-19.849	ground
66.339	0.318300	1.630226	1.487708	0.042696	0.159398	0.940707	0.296378	119.590	-18.978	ground
66.360	1.043168	3.701119	4.380581	0.053046	0.129040	0.935739	0.323926	122.529	-16.013	ground
66.379	2.344452	4.837562	5.489042	0.052546	0.121211	0.932459	0.336254	124.001	-15.152	ground
66.397	3.518732	3.817669	3.746454	0.049025	0.124943	0.929070	0.344694	125.142	-15.424	ground
66.417	2.923085	2.146184	-0.017965	0.047694	0.137931	0.925759	0.348813	125.833	-16.777	ground
66.436	1.112921	0.910832	-3.265886	0.047694	0.137931	0.925759	0.348813	125.833	-16.777	ground
66.456	-1.328133	-0.509803	-5.162186	0.057626	0.169009	0.918136	0.353755	126.767	-20.556	ground
66.475	-3.401738	-1.148060	-5.673564	0.065917	0.176678	0.913731	0.359911	127.549	-21.735	ground
66.494	-4.067809	-0.596247	-4.908916	0.071159	0.175286	0.909474	0.370228	128.776	-21.810	ground
66.516	-3.167032	0.389642	-3.371298	0.071159	0.175286	0.909474	0.370228	128.776	-21.810	ground
66.533	-1.744706	1.020756	-1.859040	0.062388	0.153473	0.902625	0.397267	132.077	-19.064	ground
66.551	-0.567924	0.927949	-0.135713	0.062388	0.153473	0.902625	0.397267	132.077	-19.064	ground
66.571	0.264093	0.543801	0.837932	0.042392	0.128644	0.896936	0.420903	135.010	-15.454	ground
66.589	0.455539	-0.128347	1.161312	0.042392	0.128644	0.896936	0.420903	135.010	-15.454	ground
66.610	-0.182872	-0.691445	1.039498	0.040722	0.119296	0.891673	0.434776	136.691	-14.368	ground
66.630	-1.079918	-0.785400	0.529609	0.040722	0.119296	0.891673	0.434776	136.691	-14.368	ground
66.647	-1.851890	-0.837050	-0.192246	0.047654	0.119893	0.889006	0.439344	137.227	-14.776	ground
66.668	-2.297088	-1.115809	-0.666590	0.059408	0.123767	0.883218	0.448419	138.356	-15.778	ground
66.686	-2.285093	-1.377418	-0.889282	0.059408	0.123767	0.883218	0.448419	138.356	-15.778	ground
66.706	-2.024863	-1.476528	-0.993273	0.061612	0.124166	0.877122	0.459829	139.853	-15.931	ground
66.725	-1.599077	-1.426411	-0.420471	0.061433	0.122407	0.874051	0.466130	140.668	-15.739	ground
66.744	-0.771054	-1.360453	0.642982	0.061433	0.122407	0.874051	0.466130	140.668	-15.739	ground
66.763	-0.096685	-1.513667	1.831647	0.060400	0.119798	0.869117	0.476063	141.968	-15.411	ground
66.782	0.032842	-1.164723	2.652611	0.060400	0.119798	0.869117	0.476063	141.968	-15.411	ground
66.815	-0.110213	-0.786176	2.730168	0.061275	0.121604	0.867426	0.478570	142.326	-15.641	ground
66.825	-0.277169	-0.534685	2.452550	0.065560	0.132455	0.864048	0.481226	142.829	-16.977	ground
66.839	-0.281409	-0.162224	2.333496	0.066554	0.139869	0.862216	0.482276	143.101	-17.782	ground
66.860	-0.301427	-0.264521	1.415057	0.065662	0.147325	0.860545	0.483163	143.385	-18.482	ground
66.879	-0.909604	-0.302931	-0.244383	0.064140	0.149924	0.859407	0.484592	143.654	-18.654	ground
66.898	-1.158764	0.856970	-0.091020	0.061987	0.143052	0.858831	0.487958	143.992	-17.831	ground
66.916	0.791123	2.903527	2.441693	0.061987	0.143052	0.858831	0.487958	143.992	-17.831	ground
66.937	3.089607	3.985417	5.924896	0.053517	0.120161	0.857507	0.497373	144.918	-15.029	ground
66.955	4.322861	3.284299	5.624471	0.048753	0.124582	0.856479	0.498544	145.200	-15.190	ground
66.974	3.507732	1.552777	1.555419	0.048753	0.124582	0.856479	0.498544	145.200	-15.190	ground
66.994	1.320834	0.036133	-2.597971	0.054602	0.158845	0.854998	0.490679	144.808	-18.978	ground
67.013	-0.981773	-0.858856	-4.770677	0.054602	0.158845	0.854998	0.490679	144.808	-18.978	ground
67.032	-2.299226	-0.694880	-5.045623	0.064602	0.172966	0.853994	0.486420	144.461	-20.994	ground
67.051	-2.262007	0.312818	-3.951076	0.078120	0.178498	0.852988	0.484197	144.118	-22.344	ground
67.070	-1.539314	0.935044	-2.250683	0.075714	0.173560	0.853648	0.485210	144.162	-21.703	ground
67.090	-0.903768	1.069080	-1.161626	0.075714	0.173560	0.853648	0.485210	144.162	-21.703	ground
67.110	-0.301848	0.836710	-0.456532	0.069780	0.167461	0.854354	0.486998	144.331	-20.739	ground
67.128	0.110136	0.591345	0.010054	0.063771	0.158747	0.853315	0.492530	144.955	-19.496	ground
67.147	0.078368	0.153585	-0.342012	0.063771	0.158747	0.853315	0.492530	144.955	-19.496	ground
67.167	-0.337873	-0.183418	-0.733143	0.066185	0.157836	0.851534	0.495577	145.326	-19.536	ground
67.186	-0.443394	0.024738	-0.314884	0.074413	0.156766	0.847577	0.501498	146.028	-19.900	ground
67.205	-0.276421	0.312759	0.191414	0.074413	0.156766	0.847577	0.501498	146.028	-19.900	ground
67.224	-0.580648	0.423183	0.153826	0.076594	0.156881	0.845940	0.503893	146.340	-20.036	ground
67.244	-1.082993	0.386927	0.023492	0.078403	0.158201	0.844178	0.506152	146.667	-20.271	ground
67.263	-1.231773	0.407933	0.086424	0.080739	0.160136	0.841821	0.509093	147.100	-20.599	ground
67.282	-0.832455	0.290260	-0.168694	0.083041	0.162581	0.838629	0.513200	147.714	-20.973	ground
67.302	-0.468017	0.049336	-0.858933	0.087474	0.169962	0.830465	0.523249	149.289	-21.952	ground
67.321	-0.595604	-0.139404	-1.457421	0.087474	0.169962	0.830465	0.523249	149.289	-21.952	ground
67.340	-0.651458	-0.345196	-1.590096	0.090789	0.173924	0.825911	0.528563	150.127	-22.536	ground
67.359	-0.014639	-0.093610	-0.707455	0.094910	0.176413	0.821079	0.534510	151.013	-23.027	ground
67.378	0.425669	0.047422	0.290031	0.105155	0.178139	0.811101	0.547105	152.794	-23.831	ground
67.396	0.071517	-0.248008	0.331149	0.109460	0.179787	0.806167	0.552982	153.669	-24.264	ground
67.417	-0.958016	-0.484732	-0.634923	0.109460	0.179787	0.806167	0.552982	153.669	-24.264	ground
67.436	-1.752090	0.409279	-1.349374	0.111679	0.172411	0.797454	0.567335	155.560	-23.684	ground
67.456	-0.529237	2.006756	0.076240	0.111679	0.172411	0.797454	0.567335	155.560	-23.684	ground
67.490	2.513678	2.884981	2.679575	0.109671	0.157280	0.792729	0.578633	156.823	-22.103	ground
67.493	4.718680	2.727355	5.033677	0.102338	0.126777	0.782347	0.601155	159.472	-18.748	ground
67.512	5.326869	2.016985	4.608903	0.099779	0.124873	0.778507	0.606941	160.316	-18.394	ground
67.531	4.030897	1.159424	1.561123	0.101691	0.131279	0.776146	0.608295	160.664	-19.117	ground
67.550	1.586260	0.907363	-1.286379	0.101691	0.131279	0.776146	0.608295	160.664	-19.117	ground
67.570	-0.590907	1.093739	-2.803498	0.109127	0.139944	0.774251	0.607489	160.719	-20.444	ground
67.589	-2.114144	1.610885	-2.924454	0.119886	0.146161	0.772008	0.606851	160.719	-21.788	ground
67.611	-2.817306	2.036119	-2.359216	0.129506	0.148368	0.769034	0.608113	160.908	-22.688	ground
67.628	-2.171133	1.868936	-1.776376	0.131937	0.142883	0.760617	0.619386	162.494	-22.383	ground
67.647	-0.882380	1.225549	-1.319311	0.131937	0.142883	0.760617	0.619386	162.494	-22.383	ground
67.666	0.153083	0.338466	-0.518346	0.125959	0.137589	0.755847	0.627613	163.673	-21.475	ground
67.687	0.707401	-0.341691	0.021212	0.114677	0.130325	0.747077	0.641670	165.746	-19.992	ground
67.705	-0.017624	-0.522967	-0.242278	0.113747	0.130910	0.743815	0.645495	166.373	-19.974	ground
67.725	-1.370410	-0.291703	-1.064169	0.116323	0.131891	0.740299	0.648869	166.928	-20.257	ground
67.743	-1.881108	-0.083225	-1.487137	0.116323	0.131891	0.740299	0.648869	166.928	-20.257	ground
67.763	-1.757461	0.144556	-1.182519	0.120069	0.131227	0.736457	0.652683	167.508	-20.489	ground
67.781	-1.316902	-0.123582	-0.761036	0.120543	0.127140	0.729480	0.661184	168.764	-20.175	ground
67.801	-0.922401	-0.538967	-0.503836	0.116986	0.125440	0.727456	0.664370	169.243	-19.752	ground
67.820	-1.048599	-0.601571	-0.531284	0.113950	0.123650	0.726303	0.666490	169.546	-19.360	ground
67.841	-1.281958	-0.388469	-0.299883	0.113950	0.123650	0.726303	0.666490	169.546	-19.360	ground
67.860	-1.294059	-0.081678	0.509160	0.113299	0.121074	0.725306	0.668159	169.748	-19.089	ground
67.879	-1.042969	0.093497	1.860172	0.116283	0.116779	0.722660	0.671270	170.134	-18.959	ground
67.897	-0.711922	0.037918	2.083000	0.116283	0.116779	0.722660	0.671270	170.134	-18.959	ground
67.932	-0.876270	-0.113862	1.650214	0.116791	0.121769	0.720162	0.672978	170.547	-19.426	ground
67.935	-0.715832	-0.229800	1.756927	0.116791	0.121769	0.720162	0.672978	170.547	-19.426	ground
67.955	-0.517082	-0.872191	1.479800	0.116583	0.126348	0.718390	0.674063	170.855	-19.798	ground
67.974	-0.469242	-1.370147	1.176627	0.116404	0.130693	0.716278	0.675511	171.222	-20.151	ground
67.993	-0.352621	-0.793078	0.314184	0.110828	0.131008	0.714726	0.678027	171.656	-19.728	ground
68.011	0.182323	0.739292	0.875228	0.110828	0.131008	0.714726	0.678027	171.656	-19.728	ground
68.031	1.833204	1.853393	3.218755	0.105639	0.120741	0.714973	0.680496	171.771	-18.447	ground
68.050	3.751464	1.664552	5.702425	0.100755	0.104907	0.713773	0.685107	172.123	-16.727	ground
68.069	4.560296	-0.105869	4.810177	0.099457	0.092780	0.710532	0.690395	172.716	-15.615	ground
68.089	3.240251	-1.979628	1.015872	0.112643	0.103512	0.706321	0.691164	173.079	-17.574	ground
68.109	1.310410	-2.474459	-2.535759	0.112643	0.103512	0.706321	0.691164	173.079	-17.574	ground
68.127	-0.336405	-1.599190	-3.729264	0.125019	0.115432	0.706998	0.686440	172.589	-19.564	ground
68.146	-1.016740	-0.276685	-3.401061	0.137039	0.123467	0.708800	0.680867	171.868	-21.201	ground
68.165	-0.739333	0.652500	-2.550885	0.151853	0.125844	0.710585	0.675406	170.995	-22.580	ground
68.184	-0.255759	0.862293	-1.668959	0.151853	0.125844	0.710585	0.675406	170.995	-22.580	ground
68.203	0.166185	0.713167	-0.927100	0.156061	0.122136	0.709463	0.676306	171.032	-22.606	ground
68.224	0.665862	0.284078	-0.602206	0.159234	0.113201	0.705558	0.681189	171.604	-22.128	ground
68.243	0.957767	-0.257328	-0.409997	0.159234	0.113201	0.705558	0.681189	171.604	-22.128	ground
68.262	0.809305	-0.269023	-0.555983	0.160155	0.109741	0.704099	0.683046	171.826	-21.921	ground
68.282	0.495133	-0.363839	-0.967284	0.162567	0.109198	0.702551	0.684156	171.996	-22.078	ground
68.300	0.088161	-0.286984	-1.222417	0.162848	0.110849	0.703062	0.683299	171.893	-22.236	ground
68.320	-0.364117	0.056666	-1.369590	0.162848	0.110849	0.703062	0.683299	171.893	-22.236	ground
68.339	-0.624330	0.291762	-1.124972	0.162605	0.112227	0.704291	0.681864	171.687	-22.323	ground
68.360	-0.501094	0.322041	-0.312310	0.162509	0.112148	0.705494	0.680655	171.481	-22.301	ground
68.377	-0.105626	0.227001	0.143655	0.161698	0.112223	0.706781	0.679500	171.290	-22.234	ground
68.396	-0.258159	0.115679	-0.125960	0.157996	0.118862	0.710754	0.675084	170.732	-22.475	ground
68.416	-0.835259	0.017285	-0.622428	0.157996	0.118862	0.710754	0.675084	170.732	-22.475	ground
68.435	-1.054836	0.083253	-0.514093	0.160757	0.129192	0.713437	0.669682	170.112	-23.557	ground
68.454	-0.982433	0.113656	-0.344117	0.164285	0.134154	0.713239	0.668059	169.979	-24.260	ground
68.473	-0.999133	-0.227764	-0.410476	0.168576	0.138352	0.711853	0.667612	170.023	-24.965	ground
68.492	-1.127706	-0.598963	-0.478168	0.168576	0.138352	0.711853	0.667612	170.023	-24.965	ground
68.511	-0.916163	-0.692077	0.198654	0.173244	0.140746	0.709658	0.668254	170.196	-25.550	ground
68.531	0.026692	-0.350510	0.905778	0.176312	0.141427	0.707209	0.669902	170.491	-25.866	ground
68.561	0.258207	0.248136	1.186792	0.172869	0.139305	0.704491	0.674094	171.146	-25.426	ground
68.569	0.534732	0.886215	2.125088	0.164523	0.134580	0.704252	0.677385	171.572	-24.359	ground
68.589	1.684174	1.711431	2.735622	0.164523	0.134580	0.704252	0.677385	171.572	-24.359	ground
68.608	3.462919	1.910984	3.835624	0.151257	0.127976	0.704021	0.681981	172.169	-22.737	ground
68.627	4.836864	1.043381	4.917122	0.135006	0.122260	0.703656	0.686799	172.832	-20.947	ground
68.646	4.557029	0.273218	3.550170	0.119451	0.122353	0.704171	0.689133	173.239	-19.691	ground
68.666	2.609975	0.084574	0.357717	0.109167	0.130142	0.705938	0.687602	173.223	-19.504	ground
68.685	0.546205	0.285358	-2.292332	0.116255	0.150421	0.706546	0.681654	172.901	-21.780	ground
68.704	-0.623190	0.799635	-3.499764	0.116255	0.150421	0.706546	0.681654	172.901	-21.780	ground
68.724	-1.155100	1.346800	-3.387603	0.129263	0.153748	0.704731	0.680446	172.807	-23.117	ground
68.742	-1.083885	1.610405	-2.433585	0.141039	0.151894	0.702159	0.681182	172.852	-23.920	ground
68.762	-0.896941	1.757176	-1.461167	0.148411	0.146997	0.699261	0.683666	173.091	-24.111	ground
68.781	-0.501429	1.750496	-0.705005	0.149575	0.137755	0.691989	0.692677	174.319	-23.445	ground
68.800	-0.249543	1.395287	-0.637542	0.146153	0.136860	0.687004	0.698523	175.302	-23.093	ground
68.819	-0.678711	0.516478	-1.323649	0.146153	0.136860	0.687004	0.698523	175.302	-23.093	ground
68.839	-1.020854	-0.317710	-2.034126	0.142912	0.137965	0.681274	0.704562	176.393	-22.915	ground
68.858	-0.899420	-0.763013	-2.108688	0.137015	0.139117	0.671770	0.714561	178.189	-22.502	ground
68.877	-0.963056	-0.705850	-1.730834	0.131699	0.138754	0.669390	0.717857	178.748	-22.015	ground
68.896	-1.014807	-0.453390	-1.217463	0.131699	0.138754	0.669390	0.717857	178.748	-22.015	ground
68.916	-0.816462	-0.532324	-0.728149	0.126485	0.137651	0.667776	0.720507	179.165	-21.476	ground
68.935	-0.465717	-0.625113	-0.255298	0.123553	0.135659	0.666284	0.722770	179.488	-21.062	ground
68.954	-0.479682	-0.436718	-0.041260	0.123558	0.133227	0.664999	0.724403	179.692	-20.867	ground
68.973	-0.588708	-0.260093	0.156704	0.126150	0.128440	0.663730	0.725984	179.814	-20.712	ground
68.993	-0.885569	-0.209136	0.634742	0.126652	0.126290	0.663971	0.726053	179.755	-20.586	ground
69.011	-1.151232	-0.423937	1.055158	0.126652	0.126290	0.663971	0.726053	179.755	-20.586	ground
69.058	-0.779148	-0.833831	1.482840	0.128140	0.124263	0.664311	0.725830	179.651	-20.555	ground
69.062	-0.215731	-0.491474	2.248332	0.136777	0.119472	0.665936	0.723566	179.116	-20.920	ground
69.069	0.336072	0.146893	3.009297	0.141062	0.119099	0.667086	0.721744	178.791	-21.255	ground
69.090	0.431101	0.401555	2.376919	0.143628	0.120657	0.668063	0.720073	178.549	-21.596	ground
69.108	0.357328	0.581009	2.409693	0.143628	0.120657	0.668063	0.720073	178.549	-21.596	ground
69.126	0.572535	0.869886	3.742328	0.144266	0.123010	0.668757	0.718902	178.419	-21.836	ground
69.146	-0.972192	-0.504641	1.202018	0.144396	0.127700	0.668381	0.718407	178.487	-22.221	ground
69.166	-0.229476	0.232550	1.024512	0.145918	0.125136	0.667412	0.719452	178.591	-22.148	ground
69.185	2.135727	0.441223	2.743314	0.146734	0.117560	0.667026	0.720920	178.610	-21.617	ground
69.204	3.347982	-0.256709	3.161894	0.146734	0.117560	0.667026	0.720920	178.610	-21.617	ground
69.224	3.110836	-1.151006	1.163535	0.157290	0.115083	0.665176	0.720802	178.538	-22.324	ground
69.243	2.417887	-2.159478	-1.555449	0.157290	0.115083	0.665176	0.720802	178.538	-22.324	ground
69.262	0.774561	-1.996086	-3.294976	0.176194	0.126113	0.665579	0.714182	177.750	-24.806	ground
69.281	-0.347592	-1.270773	-3.890890	0.176194	0.126113	0.665579	0.714182	177.750	-24.806	ground
69.300	-0.597392	-0.110536	-3.683323	0.186485	0.128946	0.669272	0.707581	176.675	-25.881	ground
69.321	0.022120	0.888400	-2.283398	0.185766	0.125888	0.670690	0.706978	176.462	-25.565	ground
69.340	0.823156	0.519057	-1.127801	0.181205	0.122316	0.671709	0.707821	176.489	-24.888	ground
69.358	1.266682	-0.399856	-0.873023	0.181205	0.122316	0.671709	0.707821	176.489	-24.888	ground
69.376	1.447691	-0.785240	-0.890037	0.175943	0.118782	0.672729	0.708781	176.541	-24.156	ground
69.396	1.335867	-0.912521	-1.114517	0.172430	0.115522	0.673604	0.709352	176.538	-23.594	ground
69.416	0.919845	-0.472050	-1.215955	0.168164	0.111314	0.676878	0.707931	176.158	-22.879	ground
69.435	0.368252	0.119898	-1.210727	0.166345	0.109945	0.678859	0.706677	175.896	-22.605	ground
