time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
2.233	1.04661	-0.05637	-3.89001	1.21979	0.482061	-3.23905	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.93681	1.29795	0.638862	ground	0	ground	0	-1	3
2.252	1.58063	-0.183739	-3.95786	1.74504	0.352918	-3.29036	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.00449	1.32207	0.682419	ground	0	ground	0	-1	3
2.273	1.88656	0.013584	-3.84556	2.04072	0.54749	-3.16217	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.06237	1.36161	0.700762	ground	0	ground	0	-1	3
2.29	1.89498	0.233055	-3.37748	2.0389	0.763126	-2.68062	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.09329	1.40238	0.690903	ground	0	ground	0	-1	3
2.309	1.61799	0.476385	-2.72433	1.75309	1.00142	-2.01733	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.08949	1.43321	0.656277	ground	0	ground	0	-1	3
2.33	1.18112	0.778151	-1.75576	1.30964	1.29667	-1.04352	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.03719	1.4537	0.583491	ground	0	ground	0	-1	3
2.348	0.717549	1.1441	-0.738349	0.84184	1.65431	-0.0259804	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.93663	1.47382	0.462806	ground	0	ground	0	-1	3
2.367	0.544334	1.39336	0.182684	0.665282	1.89405	0.890577	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.88433	1.50051	0.38382	ground	0	ground	0	-1	3
2.387	0.815999	1.54012	1.12833	0.932263	2.03061	1.82704	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.88146	1.5372	0.344262	ground	0	ground	0	-1	3
2.405	0.809134	1.53467	2.09374	0.920771	2.01503	2.77849	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.92631	1.57111	0.355201	ground	0	ground	0	-1	3
2.424	0.747871	1.01663	2.4067	0.85521	1.48951	3.07599	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	1.9838	1.57844	0.405363	ground	0	ground	0	-1	3
2.444	0.84125	0.318615	1.90902	0.943846	0.787535	2.56543	1.91877	0.838307	1.08399	0.768938	0.105254	1.1757	1.40097	1.73611	2.04115	1.30239	2.36201	0.731369	0.0145732	2.01288	1.56098	0.451903	ground	0	ground	0	-1	3
2.478	0.679915	0.064706	1.64904	0.778598	0.530957	2.29391	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.02693	1.53005	0.496883	ground	0	ground	1	4	4
2.481	0.433609	0.043642	2.23709	0.529631	0.507344	2.86756	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.06896	1.49022	0.578746	ground	0	ground	0	-1	4
2.502	0.196904	-0.04957	3.00238	0.291461	0.412061	3.61468	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.14625	1.44094	0.705307	ground	0	ground	0	-1	4
2.521	-0.115619	-0.304507	3.29366	-0.0209563	0.156339	3.88643	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.23326	1.37678	0.856476	ground	0	ground	0	-1	4
2.541	-0.993573	-0.551126	3.90262	-0.894416	-0.0898289	4.47292	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.34524	1.35289	0.992352	ground	0	ground	0	-1	4
2.56	-2.10569	0.118136	4.90756	-1.9965	0.576536	5.45047	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.5005	1.38915	1.11135	ground	0	ground	0	-1	4
2.58	-2.06228	1.26981	3.59454	-1.94333	1.71957	4.11675	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.58131	1.44943	1.13188	ground	0	ground	0	-1	4
2.599	-0.425584	1.35466	0.471691	-0.305095	1.79539	0.988938	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.5017	1.46802	1.03368	ground	0	ground	0	-1	4
2.616	1.13959	0.528492	-1.84951	1.25378	0.964383	-1.3256	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.44289	1.47371	0.969184	ground	0	ground	0	-1	4
2.637	1.75484	-0.032844	-2.73852	1.85968	0.401031	-2.20353	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.43092	1.49514	0.93578	ground	0	ground	0	-1	4
2.656	1.12168	0.254965	-2.64448	1.22039	0.685396	-2.09895	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.41432	1.49037	0.923954	ground	0	ground	0	-1	4
2.675	0.095629	0.791862	-1.91994	0.193368	1.21618	-1.36754	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.36198	1.47742	0.88456	ground	0	ground	0	-1	4
2.694	-0.732071	0.968399	-1.19403	-0.631161	1.38576	-0.638425	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.27581	1.47969	0.796118	ground	0	ground	0	-1	4
2.714	-1.15433	0.905812	-0.726742	-1.04815	1.31655	-0.170277	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.17053	1.48985	0.680684	ground	0	ground	0	-1	4
2.732	-1.28176	0.672056	-0.478409	-1.16971	1.07738	0.0776655	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	2.06589	1.49487	0.571019	ground	0	ground	0	-1	4
2.753	-1.3388	0.680397	-0.544413	-1.22061	1.08029	0.0116032	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.96317	1.50163	0.461548	ground	0	ground	0	-1	4
2.772	-1.03077	0.69027	-1.22595	-0.908018	1.08472	-0.666579	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.89834	1.49727	0.401069	ground	0	ground	0	-1	4
2.79	-0.289211	0.409152	-2.29134	-0.165627	0.799581	-1.72332	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.88959	1.46324	0.426354	ground	0	ground	0	-1	4
2.81	0.357878	0.041863	-3.03014	0.479055	0.43013	-2.4498	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.9176	1.42227	0.495335	ground	0	ground	0	-1	4
2.83	0.893542	-0.241783	-3.49995	1.00965	0.145752	-2.90501	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.96697	1.40216	0.564814	ground	0	ground	0	-1	4
2.849	0.904709	-0.37984	-3.02596	1.01571	0.00765656	-2.41887	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.98957	1.38284	0.606729	ground	0	ground	0	-1	4
2.867	0.670707	-0.444493	-2.43729	0.777798	-0.0567115	-1.82105	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.98114	1.35269	0.628452	ground	0	ground	0	-1	4
2.886	0.73255	-0.411692	-2.05466	0.835443	-0.0237909	-1.43123	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.95365	1.32684	0.626802	ground	0	ground	0	-1	4
2.906	0.904103	-0.306236	-1.83849	1.00196	0.0812568	-1.20898	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.91641	1.31076	0.605648	ground	0	ground	0	-1	4
2.925	0.912	-0.280273	-1.39676	1.00481	0.106684	-0.763419	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.85876	1.29575	0.563014	ground	0	ground	0	-1	4
2.944	0.873417	-0.347707	-0.967071	0.961394	0.0390534	-0.332058	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.78243	1.27907	0.503357	ground	0	ground	0	-1	4
2.962	0.84796	-0.393445	-0.549515	0.931258	-0.00665116	0.0850702	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.69756	1.26168	0.435878	ground	0	ground	0	-1	4
2.983	0.475035	-0.34683	0.50708	0.555541	0.039764	1.13596	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.66948	1.22645	0.443034	ground	0	ground	0	-1	4
3.002	0.160193	-0.333447	2.01978	0.239495	0.0528813	2.63541	1.18912	0.246624	1.1921	0.885013	0.126965	1.60039	2.64803	1.79211	2.86809	0.218524	1.80521	0.733029	0.0321678	1.71778	1.17739	0.54039	ground	0	ground	0	-1	4
3.038	0.329569	-0.328291	2.61751	0.406827	0.0577471	3.21698	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	1.79274	1.13906	0.653674	ground	0	ground	1	5	5
3.041	0.621793	-0.284107	2.1177	0.695556	0.101421	2.70358	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	1.83828	1.11725	0.721024	ground	0	ground	0	-1	5
3.06	0.582148	-0.386265	2.4031	0.652631	-0.000732871	2.97404	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	1.89507	1.09402	0.801043	ground	0	ground	0	-1	5
3.079	-0.460236	-0.382569	3.96809	-0.387804	0.00294831	4.51633	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.02613	1.05871	0.967417	ground	0	ground	0	-1	5
3.098	-2.11867	-0.186541	6.06485	-2.03601	0.197981	6.58002	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.25382	1.10806	1.14577	ground	0	ground	0	-1	5
3.117	-2.71977	0.132178	7.68128	-2.62393	0.514117	8.15547	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.54891	1.18635	1.36256	ground	0	ground	0	-1	5
3.136	-2.78672	0.514294	7.04598	-2.67742	0.891752	7.48258	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.79559	1.26813	1.52746	ground	0	ground	0	-1	5
3.155	-2.70393	0.285744	3.93023	-2.58165	0.659886	4.34499	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.87306	1.33796	1.5351	ground	0	ground	0	-1	5
3.174	-1.98635	-0.711679	1.02378	-1.85475	-0.33585	1.43134	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.80097	1.3653	1.43567	ground	0	ground	0	-1	5
3.194	-1.43778	-1.78732	-0.362305	-1.29965	-1.40443	0.0450353	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.66318	1.39271	1.27046	ground	0	ground	0	-1	5
3.213	-1.12018	-2.41627	-0.625729	-0.977142	-2.02322	-0.217297	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.54088	1.43542	1.10546	ground	0	ground	0	-1	5
3.233	-0.856458	-2.58983	-1.03019	-0.709853	-2.18579	-0.618651	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.44477	1.47856	0.966215	ground	0	ground	0	-1	5
3.252	-0.665521	-2.30105	-1.77817	-0.516322	-1.88753	-1.35979	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.39052	1.50247	0.88805	ground	0	ground	0	-1	5
3.272	-0.394656	-1.92243	-2.84509	-0.244229	-1.50136	-2.41459	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.39173	1.5034	0.888322	ground	0	ground	0	-1	5
3.29	-0.055842	-1.50996	-3.80249	0.0941118	-1.08345	-3.35512	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.4399	1.48261	0.957286	ground	0	ground	0	-1	5
3.31	0.468341	-1.0434	-4.5041	0.615203	-0.613805	-4.03645	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.51972	1.45193	1.06779	ground	0	ground	0	-1	5
3.33	1.00341	-0.343531	-4.87975	1.14452	0.0856349	-4.39004	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.61324	1.43672	1.17652	ground	0	ground	0	-1	5
3.348	1.43494	0.379836	-5.02293	1.56818	0.804957	-4.51055	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.70811	1.45302	1.25508	ground	0	ground	0	-1	5
3.367	2.09057	1.03063	-5.10067	2.21268	1.44847	-4.56535	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.80097	1.5126	1.28837	ground	0	ground	0	-1	5
3.386	2.76292	1.2494	-4.95815	2.8706	1.65891	-4.40072	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.88096	1.60274	1.27821	ground	0	ground	0	-1	5
3.405	3.11829	1.03228	-4.49503	3.20984	1.43458	-3.91791	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.9328	1.6984	1.2344	ground	0	ground	0	-1	5
3.425	2.83541	0.773692	-3.32925	2.91233	1.17011	-2.73837	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.92308	1.77041	1.15267	ground	0	ground	0	-1	5
3.444	2.23794	0.650256	-2.0024	2.30329	1.04144	-1.40446	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.84715	1.80828	1.03887	ground	0	ground	0	-1	5
3.464	1.7295	0.883597	-0.773224	1.78587	1.26841	-0.174408	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.71351	1.82739	0.886125	ground	0	ground	0	-1	5
3.483	1.25593	1.52467	0.726724	1.30574	1.89993	1.31891	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.64378	1.85129	0.792496	ground	0	ground	0	-1	5
3.502	0.555163	2.13103	2.31585	0.60195	2.49376	2.8935	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.65627	1.88699	0.769277	ground	0	ground	0	-1	5
3.522	0.01309	2.14407	3.59208	0.0595775	2.49427	4.14888	1.0064	1.07863	0.944434	0.9928	0	1.20116	1.25752	1.99601	2.39752	1.03729	1.53768	0.816769	0.0360747	2.7309	1.91739	0.813508	ground	0	ground	0	-1	5
3.557	-0.288839	1.49829	3.72702	-0.24114	1.83924	4.2624	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.80747	1.91427	0.893204	ground	0	ground	1	6	6
3.56	-0.558164	0.747707	3.65117	-0.507912	1.08322	4.16562	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.87538	1.87838	0.997005	ground	0	ground	0	-1	6
3.58	-0.877894	0.403119	4.64504	-0.823504	0.734937	5.13369	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.9883	1.83965	1.14865	ground	0	ground	0	-1	6
3.598	-1.33406	0.461665	5.66667	-1.27327	0.789516	6.12455	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.14511	1.82257	1.32254	ground	0	ground	0	-1	6
3.618	-1.66797	0.523289	5.78038	-1.59915	0.846884	6.20706	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.29821	1.82192	1.47629	ground	0	ground	0	-1	6
3.636	-1.7506	-0.104573	5.43448	-1.67337	0.217927	5.83186	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.42489	1.8152	1.60969	ground	0	ground	0	-1	6
3.655	-1.98343	-0.419567	5.62329	-1.89667	-0.0965819	5.99056	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.55317	1.8194	1.73378	ground	0	ground	0	-1	6
3.675	-2.04534	0.08641	4.07783	-1.94878	0.407348	4.42288	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.59666	1.82797	1.76869	ground	0	ground	0	-1	6
3.694	-1.21125	0.78233	0.346245	-1.10912	1.09775	0.687836	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.45122	1.8146	1.63662	ground	0	ground	0	-1	6
3.714	0.417266	1.13468	-3.39429	0.516799	1.44286	-3.03744	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.43053	1.8005	1.63003	ground	0	ground	0	-1	6
3.732	2.02347	0.998943	-5.17788	2.11239	1.30058	-4.79692	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.49885	1.83451	1.66434	ground	0	ground	0	-1	6
3.751	2.65568	0.452893	-5.16956	2.73087	0.750756	-4.76466	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.56214	1.88439	1.67775	ground	0	ground	0	-1	6
3.77	2.17478	-0.236762	-4.02387	2.23873	0.0607955	-3.60087	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.56408	1.90215	1.66193	ground	0	ground	0	-1	6
3.79	0.860585	-0.399345	-2.06119	0.919908	-0.101279	-1.63	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.46737	1.85332	1.61406	ground	0	ground	0	-1	6
3.81	-0.508645	-0.224171	-0.365541	-0.447076	0.073526	0.0653196	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.29727	1.7833	1.51396	ground	0	ground	0	-1	6
3.828	-1.76447	0.2455	0.862059	-1.69439	0.540481	1.28646	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.19673	1.78306	1.41366	ground	0	ground	0	-1	6
3.847	-2.32697	0.720067	1.17091	-2.24561	1.00997	1.58733	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.11626	1.81702	1.29923	ground	0	ground	0	-1	6
3.867	-2.27267	1.05208	1.67238	-2.18035	1.33528	2.07835	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.06436	1.85401	1.21035	ground	0	ground	0	-1	6
3.886	-2.75382	0.992194	2.12095	-2.64819	1.26901	2.51429	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	3.03686	1.90814	1.12872	ground	0	ground	0	-1	6
3.906	-2.75935	0.657139	0.826059	-2.64045	0.929288	1.2133	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.94568	1.95269	0.992992	ground	0	ground	0	-1	6
3.925	-1.7851	0.216173	-1.22531	-1.65787	0.48588	-0.833879	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.84009	1.94144	0.898656	ground	0	ground	0	-1	6
3.943	-0.920581	-0.489089	-2.53861	-0.789382	-0.218285	-2.13643	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.80491	1.88531	0.919595	ground	0	ground	0	-1	6
3.963	0.555212	-1.60549	-2.98402	0.682979	-1.32801	-2.56894	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.79311	1.86572	0.927395	ground	0	ground	0	-1	6
3.982	1.61991	-2.62949	-2.8999	1.73894	-2.34025	-2.4724	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.77707	1.91821	0.858865	ground	0	ground	0	-1	6
4.002	2.5732	-2.83304	-3.0148	2.67876	-2.53108	-2.57436	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.76694	2.00657	0.76037	ground	0	ground	0	-1	6
4.021	3.24291	-2.49975	-3.41674	3.33174	-2.18681	-2.96142	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.77666	2.10551	0.671158	ground	0	ground	0	-1	6
4.04	3.42981	-2.0122	-3.35589	3.50104	-1.69076	-2.88606	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.78213	2.19463	0.587507	ground	0	ground	0	-1	6
4.06	3.66323	-1.73206	-3.40913	3.71579	-1.40357	-2.92461	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.78926	2.2835	0.50576	ground	0	ground	0	-1	6
4.078	3.73219	-1.31911	-3.35906	3.76582	-0.985664	-2.86017	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.7928	2.36396	0.428847	ground	0	ground	0	-1	6
4.097	3.38157	-1.12447	-2.74006	3.39813	-0.787063	-2.22996	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.76466	2.42016	0.344498	ground	0	ground	0	-1	6
4.116	2.99645	-1.29193	-2.05248	2.99794	-0.949752	-1.53467	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.70316	2.45639	0.246767	ground	0	ground	0	-1	6
4.135	2.52512	-1.15137	-1.42362	2.51398	-0.805151	-0.901278	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.61307	2.46556	0.147504	ground	0	ground	0	-1	6
4.154	1.17359	-1.20603	0.089965	1.15664	-0.855513	0.609244	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.51288	2.41422	0.0986589	ground	0	ground	0	-1	6
4.174	-0.442887	-1.62533	2.67006	-0.457539	-1.26844	3.17339	1.03957	1.36466	1.27269	0.927632	0.129172	2.22553	4.51109	1.73913	3.87048	2.06558	1.65378	0.764635	0.0672826	2.5459	2.36093	0.184974	ground	0	ground	0	-1	6
4.206	-1.79791	-2.51238	5.15842	-1.8035	-2.14471	5.63344	1.36512	1.4714	0.998267	1.03131	0	1.74263	5.90096	1.99601	3.4783	4.21326	3.42062	0.668174	0.055692	2.70028	2.38299	0.317287	ground	0	ground	1	7	7
4.212	-2.44473	-1.50951	8.25639	-2.43807	-1.13613	8.68776	1.36512	1.4714	0.998267	1.03131	0	1.74263	5.90096	1.99601	3.4783	4.21326	3.42062	0.668174	0.055692	2.99965	2.39833	0.601321	ground	0	ground	0	-1	7
