time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
5.175	0.949097	0.432704	0.633422	0.119423	-0.081508	-0.550228	0.822401	202.943	0	ground
5.195	1.203694	0.372742	1.161309	0.119423	-0.081508	-0.550228	0.822401	202.943	0	ground
5.214	1.298968	0.236229	1.629440	0.118120	-0.079732	-0.548789	0.823724	203.175	0	ground
5.234	1.089743	0.285359	1.448353	0.117165	-0.078019	-0.547661	0.824774	203.362	0	ground
5.252	0.929144	0.560790	1.165268	0.116908	-0.077228	-0.546652	0.825554	203.515	0	ground
5.272	0.759711	0.890412	1.281692	0.115698	-0.082088	-0.543391	0.827407	203.863	0	ground
5.291	0.842745	0.959015	1.772002	0.115698	-0.082088	-0.543391	0.827407	203.863	0	ground
5.310	1.432321	0.580881	2.409354	0.114482	-0.087149	-0.540689	0.828827	204.126	0	ground
5.329	1.561502	0.190478	2.646426	0.113732	-0.091806	-0.538201	0.830046	204.363	0	ground
5.348	1.220658	0.077206	2.667405	0.113150	-0.094704	-0.537185	0.830458	204.437	0	ground
5.368	0.573167	-0.055322	2.599500	0.112265	-0.095153	-0.537881	0.830076	204.334	0	ground
5.388	-0.470117	-0.532449	2.682755	0.110297	-0.093956	-0.540377	0.828854	204.025	0	ground
5.407	-1.373433	-1.049100	2.659193	0.108422	-0.092158	-0.543708	0.827123	203.614	0	ground
5.426	-1.675151	-1.297002	2.046474	0.115382	-0.088445	-0.548822	0.823201	202.993	0	ground
5.445	-1.296506	-1.068730	0.079429	0.115382	-0.088445	-0.548822	0.823201	202.993	0	ground
5.464	-0.475040	-0.688941	-2.265029	0.126697	-0.085813	-0.549338	0.821469	202.975	0	ground
5.483	0.304997	-0.091151	-3.674026	0.139343	-0.084043	-0.548977	0.819844	203.065	0	ground
5.503	0.614657	-0.236785	-3.608455	0.149364	-0.084748	-0.548965	0.818014	203.056	0	ground
5.521	0.577640	-1.122734	-2.566427	0.154725	-0.088697	-0.550038	0.815874	202.825	0	ground
5.542	0.352173	-1.599770	-1.692413	0.156388	-0.093642	-0.552529	0.813318	202.371	0	ground
5.560	0.123829	-1.696314	-1.228595	0.154251	-0.099132	-0.561012	0.807245	201.077	0	ground
5.581	-0.369915	-1.641360	-0.719239	0.153094	-0.099236	-0.565966	0.803988	200.393	0	ground
5.598	-0.857294	-1.311642	-0.773538	0.153094	-0.099236	-0.565966	0.803988	200.393	0	ground
5.619	-0.706414	-0.605294	-1.057330	0.153552	-0.097686	-0.570113	0.801156	199.859	0	ground
5.639	-0.004022	0.006437	-1.227438	0.155405	-0.095454	-0.572642	0.799261	199.563	0	ground
5.656	0.534436	0.265081	-0.961978	0.157523	-0.094104	-0.573793	0.798181	199.437	0	ground
5.676	0.733326	0.068630	-0.590798	0.159250	-0.095095	-0.574316	0.797344	199.342	0	ground
5.695	1.013485	-0.268266	-0.591288	0.161365	-0.098407	-0.574593	0.796317	199.225	0	ground
5.714	1.711090	-0.454246	-0.668413	0.164070	-0.102535	-0.574659	0.795195	199.114	0	ground
5.733	1.787690	-0.360561	-0.572013	0.166351	-0.105677	-0.575322	0.793829	198.941	0	ground
5.753	1.124938	-0.214579	-0.256237	0.167226	-0.106725	-0.579002	0.790823	198.403	0	ground
5.772	0.418792	0.008703	0.417458	0.167226	-0.106725	-0.579002	0.790823	198.403	0	ground
5.791	0.221667	0.070072	0.915755	0.167292	-0.106483	-0.580659	0.789626	198.178	0	ground
5.810	0.620498	0.022327	1.142982	0.168717	-0.106769	-0.581165	0.788912	198.101	25	ground
5.830	0.910780	0.036015	1.135147	0.171489	-0.107657	-0.580711	0.788528	198.142	0	ground
5.849	0.920364	0.306845	0.820644	0.178516	-0.111410	-0.578997	0.787707	198.284	0	ground
5.868	0.650434	0.440821	0.898988	0.178516	-0.111410	-0.578997	0.787707	198.284	0	ground
5.888	0.387519	0.326598	1.345038	0.182857	-0.117515	-0.576325	0.787784	198.484	0	ground
5.906	0.459714	0.298381	1.261066	0.182857	-0.117515	-0.576325	0.787784	198.484	0	ground
5.926	0.654029	0.377494	0.936280	0.184361	-0.122155	-0.573669	0.788666	198.716	0	ground
5.945	0.185759	0.106213	1.290439	0.184361	-0.122155	-0.573669	0.788666	198.716	0	ground
5.964	-1.015564	-0.405035	2.327366	0.180854	-0.124584	-0.573885	0.788941	198.611	0	ground
5.984	-2.216353	-0.316559	2.739772	0.173996	-0.127537	-0.575700	0.788688	198.269	0	ground
6.002	-2.528155	0.260574	1.518563	0.173996	-0.127537	-0.575700	0.788688	198.269	0	ground
6.022	-1.809938	0.897539	-0.224398	0.176253	-0.126608	-0.574482	0.789225	198.466	0	ground
6.041	-0.724113	1.455307	-1.224995	0.184941	-0.125015	-0.567764	0.792346	199.443	0	ground
6.060	-0.136154	1.533064	-1.537597	0.184941	-0.125015	-0.567764	0.792346	199.443	0	ground
6.079	-0.296574	1.144485	-1.405487	0.187174	-0.126319	-0.564710	0.793796	199.822	0	ground
6.099	-0.707351	0.651150	-1.081250	0.187374	-0.128497	-0.562754	0.794788	200.022	0	ground
6.118	-0.932012	0.184069	-0.747501	0.186567	-0.130517	-0.561495	0.795538	200.130	0	ground
6.138	-1.158274	-0.077492	-0.685071	0.185670	-0.131656	-0.560721	0.796106	200.199	0	ground
6.156	-1.195039	0.066275	-1.153108	0.185627	-0.131114	-0.560056	0.796674	200.308	0	ground
6.175	-1.042130	0.274666	-1.637422	0.186559	-0.129124	-0.559016	0.797511	200.513	0	ground
6.195	-0.687758	0.393220	-2.007002	0.188207	-0.126754	-0.557173	0.798793	200.838	0	ground
6.214	-0.082978	0.520212	-2.150236	0.190371	-0.124965	-0.554451	0.800454	201.264	0	ground
6.233	0.403585	0.394028	-1.835641	0.192328	-0.124174	-0.551272	0.802303	201.720	0	ground
6.252	0.538884	0.355573	-1.775941	0.193970	-0.124066	-0.548075	0.804113	202.156	0	ground
6.271	0.546553	0.514137	-1.963997	0.195537	-0.123994	-0.545126	0.805747	202.556	0	ground
6.291	0.874139	0.467176	-1.894078	0.196576	-0.123962	-0.542217	0.807460	202.949	0	ground
6.310	1.106181	0.280584	-1.323227	0.195334	-0.124011	-0.537625	0.810818	203.562	0	ground
6.329	0.868041	0.093065	-0.539980	0.193685	-0.123603	-0.536708	0.811882	203.697	0	ground
6.349	0.339716	0.122400	0.198324	0.193685	-0.123603	-0.536708	0.811882	203.697	0	ground
6.368	-0.107852	0.289747	0.486026	0.192740	-0.123008	-0.536335	0.812444	203.765	0	ground
6.388	0.058449	0.271489	0.325453	0.193059	-0.122685	-0.535674	0.812853	203.864	0	ground
6.406	0.474553	0.211681	0.448532	0.193830	-0.123348	-0.534855	0.813109	203.953	26	ground
6.425	0.230356	0.058937	1.467389	0.190970	-0.126832	-0.536156	0.812392	203.670	0	ground
6.445	-0.669389	-0.309653	2.611469	0.188326	-0.128092	-0.537964	0.811616	203.388	0	ground
6.464	-1.238126	-0.561943	3.143997	0.188326	-0.128092	-0.537964	0.811616	203.388	0	ground
6.483	-1.027067	-0.388365	2.836871	0.185216	-0.126139	-0.540579	0.810899	203.100	0	ground
6.502	-0.609820	-0.410599	2.378198	0.185216	-0.126139	-0.540579	0.810899	203.100	0	ground
6.521	-0.425085	-1.039114	2.035903	0.179600	-0.123899	-0.543546	0.810525	202.770	0	ground
6.540	-1.081413	-1.673519	2.381380	0.179600	-0.123899	-0.543546	0.810525	202.770	0	ground
6.559	-1.717739	-1.624817	2.469745	0.175795	-0.123364	-0.546275	0.809605	202.419	0	ground
6.579	-1.274577	-1.029933	0.843365	0.175321	-0.121712	-0.548302	0.808588	202.195	0	ground
6.598	-0.087166	-0.492336	-1.096477	0.179347	-0.120102	-0.548921	0.807524	202.159	0	ground
6.619	0.767363	-0.264867	-2.115221	0.188069	-0.123675	-0.550671	0.803801	201.816	0	ground
6.638	0.856812	-0.480126	-2.080563	0.188069	-0.123675	-0.550671	0.803801	201.816	0	ground
6.656	0.345336	-0.954738	-1.499955	0.188055	-0.127154	-0.553657	0.801206	201.303	0	ground
6.675	-0.335183	-1.332797	-1.016265	0.185291	-0.128899	-0.557906	0.798619	200.671	0	ground
6.694	-0.754764	-1.473289	-0.749078	0.181367	-0.128489	-0.562654	0.796252	200.036	0	ground
6.714	-0.702050	-1.303317	-0.462986	0.177860	-0.126421	-0.567064	0.794243	199.495	0	ground
6.733	-0.316270	-0.689436	-0.625663	0.176186	-0.123095	-0.570681	0.792546	199.098	0	ground
6.752	0.025420	-0.089402	-1.426815	0.177046	-0.119708	-0.573565	0.790790	198.800	0	ground
6.771	0.541561	0.357508	-2.156605	0.179725	-0.117526	-0.575746	0.788926	198.563	0	ground
6.790	1.025582	0.755037	-2.424145	0.182720	-0.117036	-0.577507	0.787021	198.334	0	ground
6.810	1.260883	0.791044	-2.125535	0.184826	-0.117947	-0.579155	0.785180	198.080	0	ground
6.829	1.384691	0.536159	-1.507010	0.185365	-0.120022	-0.582162	0.782510	197.601	0	ground
6.848	1.387677	0.297517	-1.032138	0.185365	-0.120022	-0.582162	0.782510	197.601	0	ground
6.869	1.254509	0.111113	-0.729643	0.184563	-0.119662	-0.583698	0.781610	197.397	0	ground
6.886	0.752456	-0.033349	-0.094251	0.182881	-0.118548	-0.585670	0.780699	197.153	0	ground
6.906	-0.227433	0.176521	1.119923	0.180396	-0.117431	-0.588232	0.779519	196.825	0	ground
6.925	-0.984497	0.557747	1.672069	0.179865	-0.115875	-0.591466	0.777425	196.415	27	ground
6.945	-0.574403	0.841575	0.914393	0.183556	-0.115555	-0.589839	0.777846	196.655	0	ground
6.963	0.771777	0.832129	0.536067	0.183556	-0.115555	-0.589839	0.777846	196.655	0	ground
6.983	1.228517	0.812560	0.960681	0.187012	-0.115679	-0.587285	0.778936	197.013	0	ground
7.002	0.513154	0.479398	1.668517	0.188672	-0.116204	-0.584445	0.780592	197.396	0	ground
7.022	-0.055974	0.006379	1.935196	0.188734	-0.116280	-0.584173	0.780769	197.432	0	ground
7.041	-0.319093	-0.011749	1.896924	0.188734	-0.116280	-0.584173	0.780769	197.432	0	ground
7.059	-0.185546	0.430535	1.677620	0.188526	-0.113747	-0.583938	0.781368	197.537	0	ground
7.078	-0.138342	0.427109	1.747751	0.186370	-0.108076	-0.582739	0.783582	197.861	0	ground
7.098	-0.209481	-0.429772	2.030089	0.181250	-0.102248	-0.580943	0.786892	198.261	0	ground
7.119	-1.128055	-0.915422	2.393773	0.174124	-0.099210	-0.579938	0.789627	198.472	0	ground
7.137	-1.997326	-0.521943	1.808711	0.168509	-0.098389	-0.579777	0.791065	198.510	0	ground
7.156	-1.985005	0.248215	-0.040532	0.168514	-0.098284	-0.578408	0.792078	198.703	0	ground
7.175	-1.066056	0.962191	-1.726421	0.174084	-0.097756	-0.574295	0.793929	199.293	0	ground
7.194	0.391653	1.157777	-1.928617	0.186082	-0.097219	-0.561181	0.800623	201.129	0	ground
7.214	0.772969	0.772141	-1.466611	0.188926	-0.098845	-0.556465	0.803046	201.735	0	ground
7.233	0.432928	0.160465	-1.643855	0.188926	-0.098845	-0.556465	0.803046	201.735	0	ground
7.251	-0.359535	-0.137007	-1.378655	0.189487	-0.101537	-0.554093	0.804218	201.988	0	ground
7.271	-0.773934	-0.461787	-0.776368	0.187700	-0.104266	-0.553140	0.804943	202.042	0	ground
7.291	-0.291104	-0.959519	-0.377944	0.182073	-0.106912	-0.551095	0.807288	202.242	0	ground
7.309	0.138219	-0.900721	-0.764507	0.179634	-0.106631	-0.551540	0.807568	202.188	0	ground
7.328	-0.350643	-0.565042	-1.088976	0.179634	-0.106631	-0.551540	0.807568	202.188	0	ground
7.348	-0.646072	-0.137206	-1.368113	0.177591	-0.105238	-0.552609	0.807471	202.079	0	ground
7.369	-0.636854	0.177879	-1.573670	0.176570	-0.103087	-0.552864	0.807798	202.101	0	ground
7.387	-0.182809	0.224031	-1.695065	0.177035	-0.099495	-0.549227	0.810623	202.689	0	ground
7.406	0.826645	0.118718	-1.676880	0.177035	-0.099495	-0.549227	0.810623	202.689	0	ground
7.425	1.516554	0.032857	-1.318557	0.177189	-0.099823	-0.546606	0.812319	203.036	0	ground
7.444	1.321301	0.015038	-0.888371	0.176491	-0.101178	-0.545358	0.813141	203.169	0	ground
7.463	0.660956	-0.045876	-0.323271	0.174840	-0.102794	-0.545782	0.813010	203.068	0	ground
7.483	0.131670	0.137131	0.161408	0.172846	-0.104277	-0.547105	0.812359	202.848	0	ground
7.502	-0.061599	0.218547	0.291919	0.171573	-0.105958	-0.548443	0.811508	202.622	0	ground
7.521	0.104457	-0.002562	0.511244	0.170982	-0.108995	-0.549383	0.810595	202.412	0	ground
7.540	0.180229	-0.109307	1.214918	0.170297	-0.113521	-0.550324	0.809478	202.159	28	ground
7.560	-0.071256	-0.010375	1.820643	0.169037	-0.118729	-0.551814	0.807980	201.808	0	ground
7.579	-0.064956	-0.155310	1.889406	0.167256	-0.125457	-0.555813	0.804585	201.065	0	ground
7.598	0.384477	-0.405896	1.540598	0.167256	-0.125457	-0.555813	0.804585	201.065	0	ground
7.618	0.193903	-0.490346	1.465619	0.165100	-0.125711	-0.558740	0.802962	200.659	0	ground
7.637	-0.972422	-1.028683	2.813523	0.148728	-0.122313	-0.568937	0.799519	199.368	0	ground
7.656	-2.407059	-1.925518	4.091225	0.140462	-0.120084	-0.574307	0.797510	198.693	0	ground
7.675	-3.106787	-2.060348	3.586996	0.138485	-0.116880	-0.577494	0.796029	198.340	0	ground
7.694	-2.456181	-1.402510	1.458709	0.138485	-0.116880	-0.577494	0.796029	198.340	0	ground
7.713	-0.988674	-0.737876	-0.801689	0.142634	-0.113514	-0.577653	0.795668	198.407	0	ground
7.732	0.214133	-0.352859	-2.133608	0.148944	-0.111975	-0.576139	0.795828	198.658	0	ground
7.752	0.842607	-0.341076	-2.216726	0.153620	-0.112830	-0.574837	0.795759	198.815	0	ground
7.771	0.897679	-0.719427	-1.468361	0.154193	-0.118413	-0.576423	0.793687	198.440	0	ground
7.790	0.435569	-0.973476	-0.867470	0.154193	-0.118413	-0.576423	0.793687	198.440	0	ground
7.809	-0.140287	-0.910569	-0.417761	0.152251	-0.120690	-0.579581	0.791416	197.937	0	ground
7.828	-0.571436	-0.749714	-0.244886	0.150620	-0.121700	-0.583438	0.788735	197.370	0	ground
7.848	-0.518038	-0.388499	-0.904488	0.150827	-0.121578	-0.587086	0.786003	196.862	0	ground
7.868	0.177575	0.099817	-1.765940	0.153353	-0.120822	-0.589935	0.783494	196.483	0	ground
7.886	0.951227	0.351423	-2.111764	0.156978	-0.119755	-0.591929	0.781432	196.232	0	ground
7.905	1.172138	0.589742	-2.089047	0.160209	-0.118539	-0.593661	0.779647	196.023	0	ground
7.924	1.004432	0.832317	-2.082084	0.164049	-0.116101	-0.597117	0.776569	195.603	0	ground
7.944	0.904665	0.954026	-1.923923	0.164049	-0.116101	-0.597117	0.776569	195.603	0	ground
7.963	1.122373	0.710318	-1.407023	0.162605	-0.113938	-0.598052	0.776473	195.530	0	ground
7.982	1.224603	0.210216	-0.572593	0.162605	-0.113938	-0.598052	0.776473	195.530	0	ground
8.001	0.796887	-0.211002	0.207200	0.156082	-0.115376	-0.598396	0.777334	195.440	0	ground
8.021	-0.047305	0.182756	1.002804	0.156082	-0.115376	-0.598396	0.777334	195.440	0	ground
8.040	-0.165071	0.374959	1.319060	0.152820	-0.118505	-0.595323	0.779867	195.788	0	ground
8.059	0.455832	0.153861	1.354774	0.152820	-0.118505	-0.595323	0.779867	195.788	29	ground
8.079	1.019337	0.002212	1.839804	0.153853	-0.124247	-0.587232	0.784889	196.763	0	ground
8.098	0.990764	-0.239474	2.671141	0.155658	-0.128089	-0.584102	0.786250	197.087	0	ground
8.117	0.419211	-0.639913	2.187979	0.155658	-0.128089	-0.584102	0.786250	197.087	0	ground
8.136	-0.021741	-0.385148	1.246956	0.159082	-0.130620	-0.582063	0.786660	197.293	0	ground
8.156	0.114863	0.010333	0.762722	0.162359	-0.130720	-0.580552	0.787090	197.500	0	ground
8.174	0.144519	-0.097381	0.911333	0.163391	-0.128395	-0.579071	0.788350	197.777	0	ground
8.193	-0.572193	-0.603830	1.974988	0.160593	-0.124778	-0.577999	0.790290	198.035	0	ground
8.213	-1.623591	-0.653653	3.056542	0.155058	-0.121426	-0.577719	0.792120	198.174	0	ground
8.233	-2.028860	-0.373860	2.406495	0.151976	-0.117217	-0.575970	0.794620	198.537	0	ground
8.251	-1.471931	0.138993	0.247647	0.156150	-0.116293	-0.573436	0.795779	198.914	0	ground
8.270	-0.615874	0.768756	-1.270521	0.159795	-0.116056	-0.570614	0.797118	199.310	0	ground
8.290	-0.280350	1.042933	-1.708033	0.161144	-0.116477	-0.568124	0.798562	199.642	0	ground
8.309	-0.429778	0.814465	-1.538187	0.160326	-0.117671	-0.566237	0.799890	199.868	0	ground
8.328	-0.736028	0.278408	-1.054481	0.158405	-0.119334	-0.564880	0.800986	200.008	0	ground
8.349	-0.916133	-0.143753	-0.708787	0.156797	-0.120749	-0.563675	0.801938	200.133	0	ground
8.366	-0.849030	-0.405235	-0.753198	0.156797	-0.120749	-0.563675	0.801938	200.133	0	ground
8.386	-0.567331	-0.533623	-1.081343	0.156333	-0.121552	-0.562235	0.802918	200.308	0	ground
8.405	-0.315521	-0.384458	-1.473406	0.156946	-0.121789	-0.560567	0.803928	200.529	0	ground
8.425	-0.007146	-0.093479	-1.610708	0.159387	-0.121849	-0.556819	0.806040	201.039	0	ground
8.443	0.372619	0.116667	-1.696641	0.161114	-0.121604	-0.554749	0.807161	201.327	0	ground
8.463	0.768276	0.231885	-1.902698	0.162874	-0.120894	-0.552708	0.808313	201.625	0	ground
8.482	1.109140	0.281546	-1.881522	0.162874	-0.120894	-0.552708	0.808313	201.625	0	ground
8.501	1.244205	0.319667	-1.588517	0.164109	-0.120014	-0.550955	0.809391	201.888	0	ground
8.520	1.309306	0.111951	-1.211820	0.164593	-0.119609	-0.549783	0.810149	202.059	0	ground
8.540	1.306297	-0.153966	-0.827837	0.163684	-0.120553	-0.549998	0.810047	202.003	0	ground
8.558	1.022342	-0.396499	0.094169	0.163684	-0.120553	-0.549998	0.810047	202.003	0	ground
8.579	0.373977	-0.260399	0.750506	0.162699	-0.120936	-0.551800	0.808962	201.747	0	ground
8.599	0.043986	0.019925	0.262054	0.163215	-0.120670	-0.554063	0.807350	201.447	0	ground
8.617	0.307607	0.067812	-0.081450	0.164688	-0.121166	-0.555934	0.805688	201.177	30	ground
8.636	0.760289	-0.091487	0.529294	0.164931	-0.123871	-0.557654	0.804037	200.863	0	ground
8.655	0.618937	-0.186970	1.685943	0.159818	-0.130944	-0.563391	0.799939	199.866	0	ground
8.675	0.102533	-0.139012	2.057340	0.156773	-0.132889	-0.567366	0.797407	199.262	0	ground
8.693	0.195501	0.008824	1.872129	0.156773	-0.132889	-0.567366	0.797407	199.262	0	ground
8.713	0.353059	-0.081005	2.046475	0.152868	-0.134646	-0.571813	0.794690	198.596	0	ground
8.732	-0.648185	-0.633556	3.403752	0.145428	-0.136305	-0.577588	0.791621	197.750	0	ground
8.751	-2.451978	-1.330683	4.475819	0.135009	-0.137463	-0.584930	0.787866	196.699	0	ground
8.770	-3.754551	-1.534840	4.197723	0.125994	-0.137677	-0.592377	0.783747	195.655	0	ground
8.790	-3.634660	-1.205521	2.459086	0.125367	-0.133145	-0.600150	0.778701	194.692	0	ground
8.809	-2.196283	-0.739766	0.210481	0.125367	-0.133145	-0.600150	0.778701	194.692	0	ground
8.828	-0.562982	-0.641750	-1.444716	0.132983	-0.130741	-0.599567	0.778294	194.840	0	ground
8.848	0.813855	-0.681637	-2.462862	0.142028	-0.129934	-0.597932	0.778089	195.090	0	ground
8.867	1.657556	-0.533403	-3.088910	0.150196	-0.130232	-0.597011	0.777212	195.208	0	ground
8.886	1.775377	-0.288877	-3.118167	0.157494	-0.129957	-0.601636	0.772232	194.557	0	ground
8.905	0.764773	-0.290820	-2.008059	0.156262	-0.129406	-0.607217	0.768195	193.778	0	ground
8.924	-0.563453	-0.183488	-0.850774	0.156262	-0.129406	-0.607217	0.768195	193.778	0	ground
8.943	-0.940526	-0.293895	-0.681580	0.155450	-0.129051	-0.612930	0.763871	192.970	0	ground
8.962	-0.045467	-0.011826	-1.387213	0.157037	-0.128853	-0.617334	0.760023	192.340	0	ground
8.982	1.075649	0.186624	-2.055140	0.160567	-0.128027	-0.620346	0.756966	191.929	0	ground
9.001	1.276334	0.401596	-2.102591	0.163433	-0.126523	-0.623201	0.754256	191.560	0	ground
9.020	0.739142	0.855064	-1.804002	0.164603	-0.124576	-0.626861	0.751287	191.084	0	ground
9.039	0.293965	1.109377	-1.397940	0.164420	-0.122955	-0.630911	0.748198	190.539	0	ground
9.059	0.360952	1.066131	-0.857193	0.163428	-0.121736	-0.634243	0.745793	190.083	0	ground
9.078	0.560035	0.753484	-0.128287	0.161744	-0.120878	-0.636297	0.744549	189.804	0	ground
9.098	0.357383	0.631810	0.914843	0.159600	-0.120554	-0.637493	0.744041	189.636	0	ground
9.117	-0.134021	0.880652	1.582562	0.158689	-0.124417	-0.637614	0.743496	189.507	0	ground
9.135	0.112593	1.106241	1.174950	0.158689	-0.124417	-0.637614	0.743496	189.507	0	ground
9.155	0.758945	0.916281	0.944551	0.163242	-0.131712	-0.632084	0.745972	190.105	0	ground
9.174	1.030384	0.349018	1.841170	0.163242	-0.131712	-0.632084	0.745972	190.105	31	ground
9.193	0.795629	0.090948	2.445815	0.164708	-0.135787	-0.629233	0.747328	190.396	0	ground
9.212	0.355746	0.079912	2.026083	0.168547	-0.141389	-0.626232	0.747953	190.653	0	ground
9.232	0.191876	0.152240	1.693268	0.168128	-0.140909	-0.625729	0.748559	190.742	0	ground
9.251	-0.079537	-0.149775	2.099421	0.164345	-0.138861	-0.626258	0.749339	190.732	0	ground
9.271	-0.937345	-0.607818	2.963562	0.158896	-0.137206	-0.627910	0.749437	190.544	0	ground
9.289	-2.214836	-0.680275	3.280324	0.158896	-0.137206	-0.627910	0.749437	190.544	0	ground
9.308	-2.931395	-0.162629	3.006559	0.154522	-0.136270	-0.629573	0.749127	190.331	0	ground
9.328	-2.551652	0.170527	1.247453	0.154379	-0.135122	-0.629286	0.749606	190.409	0	ground
9.348	-1.274045	0.539022	-1.082511	0.159502	-0.132984	-0.625847	0.751791	190.978	0	ground
9.366	-0.010433	0.969823	-2.408169	0.167224	-0.129839	-0.619774	0.755684	191.958	0	ground
9.385	0.934332	1.212557	-2.972269	0.174600	-0.126954	-0.612626	0.760320	193.079	0	ground
9.405	1.333830	1.192949	-3.286984	0.180032	-0.125577	-0.606014	0.764569	194.069	0	ground
9.424	0.706672	0.896694	-3.069472	0.182134	-0.125907	-0.601310	0.767725	194.730	0	ground
9.443	-0.691004	0.737305	-2.040245	0.180161	-0.126895	-0.599038	0.769801	195.021	0	ground
9.462	-1.603662	0.662814	-1.267020	0.175935	-0.127176	-0.597846	0.771656	195.180	0	ground
9.482	-1.695808	0.478794	-1.097843	0.171983	-0.126645	-0.595979	0.774075	195.459	0	ground
9.501	-1.024437	0.238660	-1.332795	0.168184	-0.125189	-0.588319	0.780976	196.581	0	ground
9.520	-0.248693	0.056360	-1.551638	0.168184	-0.125189	-0.588319	0.780976	196.581	0	ground
9.539	0.052332	-0.162696	-1.495277	0.166945	-0.124696	-0.583949	0.784592	197.208	0	ground
9.558	-0.055774	-0.124462	-1.287450	0.165182	-0.123917	-0.580364	0.787742	197.731	0	ground
9.578	-0.130034	-0.086438	-1.077272	0.163147	-0.122628	-0.577413	0.790531	198.180	0	ground
9.598	0.117084	-0.163763	-0.806516	0.159592	-0.120024	-0.571775	0.795737	199.037	0	ground
9.616	0.599832	-0.279050	-0.518553	0.159592	-0.120024	-0.571775	0.795737	199.037	0	ground
